comment_id,comment,likeCount,video_id
UgynqPakAbr68hMhDPd4AaABAg,인간이 젤 잔인한거같아요ㅠ ㅠ,26,GxOYTKJDZr8
Ugztacxfvpmjy6VEw1Z4AaABAg,인간의 잔인함은..못된 괴물  었떻게 이런 짓을  했을까..,11,GxOYTKJDZr8
UgztnSrYdDiNzIAkBrt4AaABAg,아기ㅠㅠ좋은곳으로 입양가길.. 너무순해보인다,4,GxOYTKJDZr8
Ugw34BNykDN-a4cXX9t4AaABAg,Little 😢😢He is alone and the Lord has a good heart and the puppy is very affectionate and grateful to the Lord!,4,GxOYTKJDZr8
UgzG-BrsdosRnIkcT7p4AaABAg,"다음 이야기 Next Episode ↓↓↓
https://youtu.be/Z6_0go6wdvQ",12,9DvmdcH65rg
UgzMhL9SsECoDQ84_ud4AaABAg,"에고 어떻게 저기까지 갔을까 ..
마음 따뜻한 아저씨만나 다행이네요❤",217,9DvmdcH65rg
UgzlKy7xmjgFiqnn5rN4AaABAg,"베들링턴 테리어 너무 귀여운 종인데
아저씨를 종종걸음으로 따라 다니는 것을 보니까 지켜주고 보호해줄 수 있다는 믿음이 있는 것이 아닌가 생각합니다.
그래도 쫓아내지 않고 사료도 주고
챙겨주는 마음에 정말 고맙고 감사드립니다.
아픔을 잊고 잘 자라면 좋겠습니다.
너무 마음이 아픕니다.",84,9DvmdcH65rg
UgxP5uXyZFKkc5vObxh4AaABAg,제발 말못하는 동물 괴롭히지마 ㅠㅠ,414,9DvmdcH65rg
UgwS77T4-cZygV1-4aF4AaABAg,착한 댕댕이 때리는 학대자는 강력히 처벌해야해요ㅠㅜ 마음 착한 아저씨 만나서 다행이에요,122,9DvmdcH65rg
Ugyi6sjll_2KqhSbJV94AaABAg,"귀여운 베들링턴 아이네요. 뭐가어찌됬든간에 저 댕댕이가 행복해졌음좋겠네요.^^
속마음으론 여전히 동물농장 화이팅입니다.
일단 좋아요는 무조건 눌러드렸습니다!!^^",212,9DvmdcH65rg
UgzCHQp_UtgcnvW_izN4AaABAg,Olá! Muito fofo! Que ele seja feliz! Que sua jornada seja de muito carinho e amor a quem o adorar!🇧🇷😘,1,9DvmdcH65rg
Ugx82SjUZesayw0Qhnl4AaABAg,"아이가 죽을뻔하다가 도망쳤나봐요 ㅠㅠ 
어찌 저리 딱 선하신분을 찾아갔는지 .. 다행이예요 
치료 잘 받고 아저씨분이 키워주실것같은 결말 예상해봅니다😊왠지 그러실것같아요 본방 꼭 챙겨봐야겠어요❤",90,9DvmdcH65rg
Ugyv_23q0J6MBFGag5p4AaABAg,"암요, 기르던 개일리가 없잖아요..
이름도 모르는 아이가 살려고, 좋은 분들 품에 안긴 것 같아요. 꼭, 잘 살자 🐾💕",104,9DvmdcH65rg
Ugw6GWbtBxN2G2ZHP4Z4AaABAg,댕댕이들도 아는거죠 천사를 선생님 감사해용 그리고 밥이보약인데 따순밥 챙겨주는 ㅎㄹ 그리고 동농 감사해용,142,9DvmdcH65rg
UgyJq2RJMTUJ280WOW14AaABAg,"엄마다람쥐: 떽! 그런 말은 어디서 배웠니!
Full ver 👉 https://youtu.be/N_irDiul-wI",8,swETfHzDCTA
UgyOSxRfPHuy9qST1654AaABAg,진짜 너무너무 귀엽고 사랑스럽다❤❤,11,swETfHzDCTA
Ugx2I1CN9yQG11paUEB4AaABAg,아이구~^^ 귀염둥이 다람쥐 7둥이들 너무 이뽀요💕,5,swETfHzDCTA
UgybmL05K7mzrppHVGx4AaABAg,"They are so cute!

❤️🐿😍🥰",0,swETfHzDCTA
UgxquYrq5U9SGJNOwzx4AaABAg,"너무사랑스런 귀염둥이들 ~
지금 동물농장 시청중 입니다^^",3,swETfHzDCTA
UgxyS0KXmZrfcnMc9hZ4AaABAg,"다람쥐 한곳에 여러마리 모아서 키우면 서로 공격해서 따로 분리시켜주는걸로 알고있는데

몰아서 키우시네",2,swETfHzDCTA
UgxW7wVrdxdKWTKV5tN4AaABAg,bgm 알려주세요 ㅎㅎㅎㅎ,0,swETfHzDCTA
UgzRTDHwvMWvxPPzqdV4AaABAg,"다음 이야기 Next Episode ↓↓↓
https://youtu.be/4SplTAQo5KA",25,N_irDiul-wI
Ugx-XvHheBQxddVeaqR4AaABAg,마성의 썸네일... 무슨 홀려서 들어옴ㅋㅋㅋㅋㅋ너무 귀여운 뒤태에  숨막힘ㅋㅋㅋㅋㅋㅋ,748,N_irDiul-wI
UgwoG7OX2V8dQeS68qt4AaABAg,"어디서 땅콩을 가지고 오셨....
다람쥐 뒤태는 치명적으로 귀엽따😍
쪼매난 손으로 할 건 다하는 섬세함을
갖춘 다람쥐",188,N_irDiul-wI
UgwvTpXSzFawoeA7Awd4AaABAg,"엄마 쫓아가는 새끼다람쥐
너무 귀엽다 ㅋㅋㅋㅋㅋㅋㅋ",76,N_irDiul-wI
UgxlOrB6-sNRDH_bzuF4AaABAg,귀엽고 사랑스러운 다람쥐 7둥이들 너무 이쁘네요^^💖,12,N_irDiul-wI
UgxyNjjzlCuObYKAAmZ4AaABAg,어디서 저런 말랑콩떡이들이 왔지👀귀엽당,32,N_irDiul-wI
UgyDFFxQV-89ErvsNzd4AaABAg,아 너무 귀여워ㅜ 일곱 마리 다람쥐들도 귀엽고 수리 토리도 사랑스럽네요😍 일욜 방송이 기다려집니다,80,N_irDiul-wI
