영상Id,채널Id,영상제목,업로드날짜,조회수,좋아요,댓글,해시태그
iM5InCVP66E,UCpJw2H9KKqwCCGQKRh1Bf2w,"여러분들께 드리는 추석 선물, 페블랑쇼에 오신 걸 환영합니다! [Faker Stream Highlight]",2022-09-10T01:00:15Z,375370,7733,287,"['T1', 'Faker', '페이커', 'SKT', 'SKTT1', 'lol', 'league', 'leagues', '이상혁', 'lcs', 'lpl', 'lck', 'lolesports', 'leagueoflegends', 'faker', 'skt', 't1', 'nike', '감스트', '배치고사', 'LCK', 't1 faker', 'skt faker', 'league of legends', 'faker stream', 't1 teddy', 'skt t1 faker', 'skt teddy', 'skt1', 'skt stream', 't1 cuzz', '롤챔스', '리그오브레전드', 'best of faker', '조이', '라커룸', 't1thelockerroom', '판테온', 'phatheon', 'vpdlzj', '개리형', '랄로', '미드', '강의', '매드무비', '패이커', 'MID', 'LOL', '칸나', '제우스', '커즈', '엘림', '오너', '워너', '클로저', '테디', '구마유시', '케리아', 'CANNA', 'zeus', 'cuzz', 'ellim', 'oner', 'closer', 'teddy', 'gumayusi', 'keria', '파카', 'ㅅ1', '티원', '롤드컵', '롤드컵 4강', 'Worlds', 'LOL Worlds', 'DK', 'vodlzj']"
uet6MBmENBg,UCpJw2H9KKqwCCGQKRh1Bf2w,페이커² + 요네² = 하드캐리² [Faker Stream Highlight],2022-08-31T09:00:34Z,429178,8189,435,"['T1', 'Faker', '페이커', 'SKT', 'SKTT1', 'lol', 'league', 'leagues', '이상혁', 'lcs', 'lpl', 'lck', 'lolesports', 'leagueoflegends', 'faker', 'skt', 't1', 'nike', '감스트', '배치고사', 'LCK', 't1 faker', 'skt faker', 'league of legends', 'faker stream', 't1 teddy', 'skt t1 faker', 'skt teddy', 'skt1', 'skt stream', 't1 cuzz', '롤챔스', '리그오브레전드', 'best of faker', '조이', '라커룸', 't1thelockerroom', '판테온', 'phatheon', 'vpdlzj', '개리형', '랄로', '미드', '강의', '매드무비', '패이커', 'MID', 'LOL', '제우스', '오너', '클로저', '테디', '구마유시', '케리아', 'CANNA', 'zeus', 'cuzz', 'ellim', 'oner', 'closer', 'teddy', 'gumayusi', 'keria', '파카', 'ㅅ1', '티원', '롤드컵', '롤드컵 4강', 'Worlds', 'LOL Worlds', 'DK', 'vodlzj', '페이커 요네', '요네', '요네 장인', '미드 요네']"
oYfHv0d0elo,UCpJw2H9KKqwCCGQKRh1Bf2w,저한테 킬 미션을요? 이러시는 이유가.. [Faker Stream Highlight],2022-08-24T09:00:27Z,473061,8766,234,"['T1', 'Faker', '페이커', 'SKT', 'SKTT1', 'lol', 'league', 'leagues', '이상혁', 'lcs', 'lpl', 'lck', 'lolesports', 'leagueoflegends', 'faker', 'skt', 't1', 'nike', '감스트', '배치고사', 'LCK', 't1 faker', 'skt faker', 'league of legends', 'faker stream', 't1 teddy', 'skt t1 faker', 'skt teddy', 'skt1', 'skt stream', 't1 cuzz', '롤챔스', '리그오브레전드', 'best of faker', '조이', '라커룸', 't1thelockerroom', '판테온', 'phatheon', 'vpdlzj', '개리형', '랄로', '미드', '강의', '매드무비', '패이커', 'MID', 'LOL', '칸나', '제우스', '커즈', '엘림', '오너', '워너', '클로저', '테디', '구마유시', '케리아', 'CANNA', 'zeus', 'cuzz', 'ellim', 'oner', 'closer', 'teddy', 'gumayusi', 'keria', '파카', 'ㅅ1', '티원', '롤드컵', '롤드컵 4강', 'Worlds', 'LOL Worlds', 'DK', 'vodlzj', 'sylas', '사일러스']"
hlxfHTKLLOg,UCpJw2H9KKqwCCGQKRh1Bf2w,대쉬를 4번 쓰는 4일러스 [Faker Stream Highlight],2022-08-20T04:00:11Z,378309,7842,186,"['T1', 'Faker', '페이커', 'SKT', 'SKTT1', 'lol', 'league', 'leagues', '이상혁', 'lcs', 'lpl', 'lck', 'lolesports', 'leagueoflegends', 'faker', 'skt', 't1', 'nike', '감스트', '배치고사', 'LCK', 't1 faker', 'skt faker', 'league of legends', 'faker stream', 't1 teddy', 'skt t1 faker', 'skt teddy', 'skt1', 'skt stream', 't1 cuzz', '롤챔스', '리그오브레전드', 'best of faker', '조이', '라커룸', 't1thelockerroom', '판테온', 'phatheon', 'vpdlzj', '개리형', '랄로', '미드', '강의', '매드무비', '패이커', 'MID', 'LOL', '칸나', '제우스', '커즈', '엘림', '오너', '워너', '클로저', '테디', '구마유시', '케리아', 'CANNA', 'zeus', 'cuzz', 'ellim', 'oner', 'closer', 'teddy', 'gumayusi', 'keria', '파카', 'ㅅ1', '티원', '롤드컵', '롤드컵 4강', 'Worlds', 'LOL Worlds', 'DK', '사일러스', '탑 사일러스', '페이커 사일러스']"
4OWo_nFc8aE,UCpJw2H9KKqwCCGQKRh1Bf2w,티끌 모아 캐리! 페이커의 선제 공격 아지르 (feat. 구마유시) [Faker Stream Highlight],2022-08-16T09:00:02Z,442710,8711,243,"['T1', 'Faker', '페이커', 'SKT', 'SKTT1', 'lol', 'league', 'leagues', '이상혁', 'lcs', 'lpl', 'lck', 'lolesports', 'leagueoflegends', 'faker', 'skt', 't1', 'nike', '감스트', '배치고사', 'LCK', 't1 faker', 'skt faker', 'league of legends', 'faker stream', 't1 teddy', 'skt t1 faker', 'skt teddy', 'skt1', 'skt stream', 't1 cuzz', '롤챔스', '리그오브레전드', 'best of faker', '조이', '라커룸', 't1thelockerroom', '판테온', 'phatheon', 'vpdlzj', '개리형', '랄로', '미드', '강의', '매드무비', '패이커', 'MID', 'LOL', '제우스', '커즈', '엘림', '오너', '워너', '클로저', '테디', '구마유시', '케리아', 'CANNA', 'zeus', 'cuzz', 'ellim', 'oner', 'closer', 'teddy', 'gumayusi', 'keria', '파카', 'ㅅ1', '티원', '롤드컵', '롤드컵 4강', 'Worlds', 'LOL Worlds', 'DK', 'vodlzj', '아지르', '선제공격', '페이커 아지르']"
I2HmhWHpeYU,UCpJw2H9KKqwCCGQKRh1Bf2w,"""알리스타"" [Faker Stream Highlight]",2022-08-12T12:00:13Z,447391,8008,284,"['T1', 'Faker', '페이커', 'SKT', 'SKTT1', 'lol', 'league', 'leagues', '이상혁', 'lcs', 'lpl', 'lck', 'lolesports', 'leagueoflegends', 'faker', 'skt', 't1', 'nike', '감스트', '배치고사', 'LCK', 't1 faker', 'skt faker', 'league of legends', 'faker stream', 't1 teddy', 'skt t1 faker', 'skt teddy', 'skt1', 'skt stream', 't1 cuzz', '롤챔스', '리그오브레전드', 'best of faker', '조이', '라커룸', 't1thelockerroom', '판테온', 'phatheon', 'vpdlzj', '개리형', '랄로', '미드', '강의', '매드무비', '패이커', 'MID', 'LOL', '칸나', '제우스', '커즈', '엘림', '오너', '워너', '클로저', '테디', '구마유시', '케리아', 'CANNA', 'zeus', 'cuzz', 'ellim', 'oner', 'closer', 'teddy', 'gumayusi', 'keria', '파카', 'ㅅ1', '티원', '롤드컵', '롤드컵 4강', 'Worlds', 'LOL Worlds', 'DK', 'vodlzj']"
zpyqZ8LPUJs,UCpJw2H9KKqwCCGQKRh1Bf2w,마시고 캐리해보자고! 페이커의 그라가스 [Faker Stream Highlight],2022-08-09T09:00:33Z,471485,8466,243,"['T1', 'Faker', '페이커', 'SKT', 'SKTT1', 'lol', 'league', 'leagues', '이상혁', 'lcs', 'lpl', 'lck', 'lolesports', 'leagueoflegends', 'faker', 'skt', 't1', 'nike', '감스트', '배치고사', 'LCK', 't1 faker', 'skt faker', 'league of legends', 'faker stream', 't1 teddy', 'skt t1 faker', 'skt teddy', 'skt1', 'skt stream', 't1 cuzz', '롤챔스', '리그오브레전드', 'best of faker', '조이', '라커룸', 't1thelockerroom', '판테온', 'phatheon', 'vpdlzj', '개리형', '랄로', '미드', '강의', '매드무비', '패이커', 'MID', 'LOL', '칸나', '제우스', '커즈', '엘림', '오너', '워너', '클로저', '테디', '구마유시', '케리아', 'CANNA', 'zeus', 'cuzz', 'ellim', 'oner', 'closer', 'teddy', 'gumayusi', 'keria', '파카', 'ㅅ1', '티원', '롤드컵', '롤드컵 4강', 'Worlds', 'LOL Worlds', 'DK', 'vodlzj', '페이커 그라가스', '그라가스']"
LCD9Yb5lBYU,UCpJw2H9KKqwCCGQKRh1Bf2w,뭐든지 잘해서 탈인 페이커의 정글 탈리야 [Faker Stream Highlight],2022-08-06T04:00:11Z,326740,6711,177,"['T1', 'Faker', '페이커', 'SKT', 'SKTT1', 'lol', 'league', 'leagues', '이상혁', 'lcs', 'lpl', 'lck', 'lolesports', 'leagueoflegends', 'faker', 'skt', 't1', 'nike', '감스트', '배치고사', 'LCK', 't1 faker', 'skt faker', 'league of legends', 'faker stream', 't1 teddy', 'skt t1 faker', 'skt teddy', 'skt1', 'skt stream', 't1 cuzz', '롤챔스', '리그오브레전드', 'best of faker', '조이', '라커룸', 't1thelockerroom', '판테온', 'phatheon', 'vpdlzj', '개리형', '랄로', '미드', '강의', '매드무비', '패이커', 'MID', 'LOL', '칸나', '제우스', '커즈', '엘림', '오너', '워너', '클로저', '테디', '구마유시', '케리아', 'CANNA', 'zeus', 'cuzz', 'ellim', 'oner', 'closer', 'teddy', 'gumayusi', 'keria', '파카', 'ㅅ1', '티원', '롤드컵', '롤드컵 4강', 'Worlds', 'LOL Worlds', 'DK', 'vodlzj', '탈리야', 'Taliyah!']"
71D2nRYnDLg,UCpJw2H9KKqwCCGQKRh1Bf2w,사막에서도 거뜬한 페이커식 프리미엄 버스 [Faker Stream Highlight],2022-08-03T09:00:03Z,377424,7424,202,"['T1', 'Faker', '페이커', 'SKT', 'SKTT1', 'lol', 'league', 'leagues', '이상혁', 'lcs', 'lpl', 'lck', 'lolesports', 'leagueoflegends', 'faker', 'skt', 't1', 'nike', '감스트', '배치고사', 'LCK', 't1 faker', 'skt faker', 'league of legends', 'faker stream', 't1 teddy', 'skt t1 faker', 'skt teddy', 'skt1', 'skt stream', 't1 cuzz', '롤챔스', '리그오브레전드', 'best of faker', '조이', '라커룸', 't1thelockerroom', '판테온', 'phatheon', 'vpdlzj', '개리형', '랄로', '미드', '강의', '매드무비', '패이커', 'MID', 'LOL', '칸나', '제우스', '커즈', '엘림', '오너', '워너', '클로저', '테디', '구마유시', '케리아', 'CANNA', 'zeus', 'ellim', 'oner', 'closer', 'teddy', 'gumayusi', 'keria', 'ㅅ1', '티원', '롤드컵', '롤드컵 4강', 'Worlds', 'LOL Worlds', 'DK', 'vodlzj', '아크샨', '레넥톤', 'Renekton', 'Akshan']"
#NAME?,UCpJw2H9KKqwCCGQKRh1Bf2w,협곡의 깡패 페일러스! [Faker Stream Highlight],2022-07-28T09:00:00Z,435576,9552,242,"['T1', 'Faker', '페이커', 'SKT', 'SKTT1', 'lol', 'league', 'leagues', '이상혁', 'lcs', 'lpl', 'lck', 'lolesports', 'leagueoflegends', 'faker', 'skt', 't1', 'nike', '감스트', '배치고사', 'LCK', 't1 faker', 'skt faker', 'league of legends', 'faker stream', 't1 teddy', 'skt t1 faker', 'skt teddy', 'skt1', 'skt stream', 't1 cuzz', '롤챔스', '리그오브레전드', 'best of faker', '조이', '라커룸', 't1thelockerroom', '판테온', 'phatheon', 'vpdlzj', '개리형', '랄로', '미드', '강의', '매드무비', '패이커', 'MID', 'LOL', '제우스', '오너', '워너', '테디', '구마유시', '케리아', 'CANNA', 'zeus', 'cuzz', 'ellim', 'oner', 'closer', 'teddy', 'gumayusi', 'keria', '파카', 'ㅅ1', '티원', '롤드컵', '롤드컵 4강', 'Worlds', 'LOL Worlds', 'DK', 'vodlzj', '페이커 사일러스', '페일러스', '사일러스', '사일러스 미드']"
L9ZFoFdVLTw,UCpJw2H9KKqwCCGQKRh1Bf2w,페이커의 타릭? 이거 귀합니다. [Faker Stream Highlight],2022-07-24T05:00:07Z,618564,10535,320,"['T1', 'Faker', '페이커', 'SKT', 'SKTT1', 'lol', 'league', 'leagues', '이상혁', 'lcs', 'lpl', 'lck', 'lolesports', 'leagueoflegends', 'faker', 'skt', 't1', 'nike', '배치고사', 'LCK', 't1 faker', 'skt faker', 'league of legends', 'faker stream', 'skt t1 faker', 'skt1', 'skt stream', 't1 cuzz', '롤챔스', '리그오브레전드', 'best of faker', '조이', '라커룸', 't1thelockerroom', '판테온', 'phatheon', 'vpdlzj', '개리형', '랄로', '미드', '강의', '매드무비', '패이커', 'MID', 'LOL', '제우스', '오너', '워너', '구마유시', '케리아', 'zeus', 'cuzz', 'oner', 'closer', 'gumayusi', 'keria', '파카', 'ㅅ1', '티원', '롤드컵', '롤드컵 4강', 'Worlds', 'LOL Worlds', 'DK', 'vodlzj', '에디 타릭', '페이커 에디', '애디 타릭', '페이커 애디', '페이커 타릭', '페이커 세라핀', '타릭', '탑 타릭', '세라핀', '미드 세라핀']"
9CWOJTDsTPo,UCpJw2H9KKqwCCGQKRh1Bf2w,여름맞이 분노의 질주 조합! [Faker Stream Highlight],2022-07-20T09:00:04Z,324347,6771,175,"['T1', 'Faker', '페이커', 'SKT', 'SKTT1', 'lol', 'league', 'leagues', '이상혁', 'lcs', 'lpl', 'lck', 'lolesports', 'leagueoflegends', 'faker', 'skt', 't1', 'nike', '감스트', '배치고사', 'LCK', 't1 faker', 'skt faker', 'league of legends', 'faker stream', 't1 teddy', 'skt t1 faker', 'skt teddy', 'skt1', 'skt stream', 't1 cuzz', '롤챔스', '리그오브레전드', 'best of faker', '조이', '라커룸', 't1thelockerroom', '판테온', 'phatheon', 'vpdlzj', '개리형', '랄로', '미드', '강의', '매드무비', '패이커', 'MID', 'LOL', '칸나', '제우스', '커즈', '엘림', '오너', '워너', '클로저', '테디', '구마유시', '케리아', 'CANNA', 'zeus', 'cuzz', 'ellim', 'oner', 'closer', 'teddy', 'gumayusi', 'keria', '파카', 'ㅅ1', '티원', '롤드컵', '롤드컵 4강', 'Worlds', 'LOL Worlds', 'DK', 'vodlzj', '스카너', '코르키']"
lVZVDuS5b_c,UCpJw2H9KKqwCCGQKRh1Bf2w,구찌에서 선물을 받았습니다! [Faker Stream Highlight],2022-07-14T09:00:19Z,545471,11854,390,"['T1', 'Faker', '페이커', 'SKT', 'SKTT1', 'lol', 'league', 'leagues', '이상혁', 'lcs', 'lpl', 'lck', 'lolesports', 'leagueoflegends', 'faker', 'skt', 't1', 'nike', '감스트', '배치고사', 'LCK', 't1 faker', 'skt faker', 'league of legends', 'faker stream', 't1 teddy', 'skt t1 faker', 'skt teddy', 'skt1', 'skt stream', 't1 cuzz', '롤챔스', '리그오브레전드', 'best of faker', '조이', '라커룸', 't1thelockerroom', '판테온', 'phatheon', 'vpdlzj', '개리형', '랄로', '미드', '강의', '매드무비', '패이커', 'MID', 'LOL', '칸나', '제우스', '커즈', '엘림', '오너', '워너', '클로저', '테디', '구마유시', '케리아', 'CANNA', 'zeus', 'cuzz', 'ellim', 'oner', 'closer', 'teddy', 'gumayusi', 'keria', '파카', 'ㅅ1', '티원', '롤드컵', '롤드컵 4강', 'Worlds', 'LOL Worlds', 'DK', 'vodlzj', '구찌', 'GUCCI']"
h6fqWpMfrN4,UCpJw2H9KKqwCCGQKRh1Bf2w,"불사대마왕, 페이커의 스웨인 [Faker Stream Highlight]",2022-07-09T09:00:16Z,530593,9959,263,"['T1', 'Faker', '페이커', 'SKT', 'SKTT1', 'lol', 'league', 'leagues', '이상혁', 'lcs', 'lpl', 'lck', 'lolesports', 'leagueoflegends', 'faker', 'skt', 't1', 'nike', '감스트', '배치고사', 'LCK', 't1 faker', 'skt faker', 'league of legends', 'faker stream', 't1 teddy', 'skt t1 faker', 'skt teddy', 'skt1', 'skt stream', 't1 cuzz', '롤챔스', '리그오브레전드', 'best of faker', '조이', '라커룸', 't1thelockerroom', '판테온', 'phatheon', 'vpdlzj', '개리형', '랄로', '미드', '강의', '매드무비', '패이커', 'MID', 'LOL', '칸나', '제우스', '커즈', '엘림', '오너', '워너', '클로저', '테디', '구마유시', '케리아', 'cuzz', 'ellim', 'oner', 'closer', 'teddy', 'gumayusi', 'keria', '파카', 'ㅅ1', '티원', '롤드컵', '롤드컵 4강', 'Worlds', 'LOL Worlds', 'DK', '스웨인', '페이커 스웨인', '스웨인 공략', '스웨인 강의']"
Mis7qskZMZE,UCpJw2H9KKqwCCGQKRh1Bf2w,??? : 아니 분명히 맞췄다니까요!! [Faker Stream Highlight],2022-07-06T09:00:10Z,670718,10483,334,"['T1', 'Faker', '페이커', 'SKT', 'SKTT1', 'lol', 'league', 'leagues', '이상혁', 'lcs', 'lpl', 'lck', 'lolesports', 'leagueoflegends', 'faker', 'skt', 't1', 'nike', '감스트', '배치고사', 'LCK', 't1 faker', 'skt faker', 'league of legends', 'faker stream', 't1 teddy', 'skt t1 faker', 'skt teddy', 'skt1', 'skt stream', 't1 cuzz', '롤챔스', '리그오브레전드', 'best of faker', '조이', '라커룸', 't1thelockerroom', '판테온', 'phatheon', 'vpdlzj', '개리형', '랄로', '미드', '강의', '매드무비', '패이커', 'MID', 'LOL', '칸나', '제우스', '커즈', '엘림', '오너', '워너', '클로저', '테디', '구마유시', '케리아', 'CANNA', 'zeus', 'cuzz', 'ellim', 'oner', 'closer', 'teddy', 'gumayusi', 'keria', '파카', 'ㅅ1', '티원', 'DK', 'vodlzj', '페칼리', '아칼리', '페이커 아칼리', '페이커 암살자', '페이커 무빙', '나노무빙']"
jnng_05-fqY,UCpJw2H9KKqwCCGQKRh1Bf2w,옷깃만 스쳐도 베이는 페이커의 탑 베인 [Faker Stream Highlight],2022-06-30T09:00:20Z,824960,11523,444,"['T1', 'Faker', '페이커', 'SKT', 'SKTT1', 'lol', 'league', 'leagues', '이상혁', 'lcs', 'lpl', 'lck', 'lolesports', 'leagueoflegends', 'faker', 'skt', 't1', 'nike', '감스트', '배치고사', 'LCK', 't1 faker', 'skt faker', 'league of legends', 'faker stream', 't1 teddy', 'skt t1 faker', 'skt teddy', 'skt1', 'skt stream', 't1 cuzz', '롤챔스', '리그오브레전드', 'best of faker', '조이', '라커룸', 't1thelockerroom', '판테온', 'phatheon', 'vpdlzj', '개리형', '랄로', '미드', '강의', '매드무비', '패이커', 'MID', 'LOL', '칸나', '제우스', '커즈', '엘림', '오너', '워너', '클로저', '테디', '구마유시', '케리아', 'CANNA', 'zeus', 'cuzz', 'ellim', 'oner', 'closer', 'teddy', 'gumayusi', 'keria', '파카', 'ㅅ1', '티원', 'Worlds', 'LOL Worlds', 'DK', 'vodlzj', '베인', '페이커 베인', '탑 베인', '탑베인', '대장전']"
OChv8SvWrNY,UCpJw2H9KKqwCCGQKRh1Bf2w,손이 예쁜 금손혁의 손캠 하이라이트 [Faker Stream Highlight],2022-06-26T05:00:12Z,363715,7344,199,"['T1', 'Faker', '페이커', 'SKT', 'SKTT1', 'lol', 'league', 'leagues', '이상혁', 'lcs', 'lpl', 'lck', 'lolesports', 'leagueoflegends', 'faker', 'skt', 't1', 'nike', '감스트', '배치고사', 'LCK', 't1 faker', 'skt faker', 'league of legends', 'faker stream', 't1 teddy', 'skt t1 faker', 'skt teddy', 'skt1', 'skt stream', 't1 cuzz', '롤챔스', '리그오브레전드', 'best of faker', '조이', '라커룸', 't1thelockerroom', '판테온', 'phatheon', 'vpdlzj', '개리형', '랄로', '미드', '강의', '매드무비', '패이커', 'MID', 'LOL', '칸나', '제우스', '커즈', '엘림', '오너', '워너', '클로저', '테디', '구마유시', '케리아', 'CANNA', 'zeus', 'cuzz', 'ellim', 'oner', 'closer', 'teddy', 'gumayusi', 'keria', '파카', 'ㅅ1', '티원', '롤드컵', '롤드컵 4강', 'Worlds', 'LOL Worlds', 'DK', 'vodlzj', '페이커 손', '손캠']"
H9wOsL84NBk,UCpJw2H9KKqwCCGQKRh1Bf2w,고전파의 고향으로 이사 왔습니다 [Faker Stream Highlight],2022-06-22T09:00:10Z,344106,8361,263,"['T1', 'Faker', '페이커', 'SKT', 'SKTT1', 'lol', 'league', 'leagues', '이상혁', 'lcs', 'lpl', 'lck', 'lolesports', 'leagueoflegends', 'faker', 'skt', 't1', 'nike', '감스트', '배치고사', 'LCK', 't1 faker', 'skt faker', 'league of legends', 'faker stream', 't1 teddy', 'skt t1 faker', 'skt teddy', 'skt1', 'skt stream', 't1 cuzz', '롤챔스', '리그오브레전드', 'best of faker', '조이', '라커룸', 't1thelockerroom', '판테온', 'phatheon', 'vpdlzj', '개리형', '랄로', '미드', '강의', '매드무비', '패이커', 'MID', 'LOL', '칸나', '제우스', '커즈', '엘림', '오너', '워너', '클로저', '테디', '구마유시', '케리아', 'CANNA', 'zeus', 'cuzz', 'ellim', 'oner', 'closer', 'teddy', 'gumayusi', 'keria', '파카', 'ㅅ1', '티원', '롤드컵', '롤드컵 4강', 'Worlds', 'LOL Worlds', 'DK', 'vodlzj', '아프리카', 'T1 아프리카']"
G0G8nPvvEOU,UCpJw2H9KKqwCCGQKRh1Bf2w,LCK 서머 POG 예약 페조이 [Faker Stream Highlight],2022-06-18T05:00:04Z,412450,8362,323,"['T1', 'Faker', '페이커', 'SKT', 'SKTT1', 'lol', 'league', 'leagues', '이상혁', 'lcs', 'lpl', 'lck', 'lolesports', 'leagueoflegends', 'faker', 'skt', 't1', 'nike', '감스트', '배치고사', 'LCK', 't1 faker', 'skt faker', 'league of legends', 'faker stream', 't1 teddy', 'skt t1 faker', 'skt teddy', 'skt1', 'skt stream', 't1 cuzz', '롤챔스', '리그오브레전드', 'best of faker', '조이', '라커룸', 't1thelockerroom', '판테온', 'phatheon', 'vpdlzj', '개리형', '랄로', '미드', '강의', '매드무비', '패이커', 'MID', 'LOL', '칸나', '제우스', '커즈', '엘림', '오너', '워너', '클로저', '테디', '구마유시', '케리아', 'CANNA', 'zeus', 'cuzz', 'ellim', 'oner', 'closer', 'teddy', 'gumayusi', 'keria', '파카', 'ㅅ1', '티원', '롤드컵', '롤드컵 4강', 'Worlds', 'LOL Worlds', 'DK', 'vodlzj', '페이커 조이', 'POG']"
uiWMPNFWAT0,UCpJw2H9KKqwCCGQKRh1Bf2w,16레벨만 찍으면 게임이 끝나는 챔피언 [Faker Stream Highlight],2022-06-12T04:00:16Z,620902,9272,327,"['T1', 'Faker', '페이커', 'SKT', 'SKTT1', 'lol', 'league', 'leagues', '이상혁', 'lcs', 'lpl', 'lck', 'lolesports', 'leagueoflegends', 'faker', 'skt', 't1', 'nike', '감스트', '배치고사', 'LCK', 't1 faker', 'skt faker', 'league of legends', 'faker stream', 't1 teddy', 'skt t1 faker', 'skt teddy', 'skt1', 'skt stream', 't1 cuzz', '롤챔스', '리그오브레전드', 'best of faker', '조이', '라커룸', 't1thelockerroom', '판테온', 'phatheon', 'vpdlzj', '개리형', '랄로', '미드', '강의', '매드무비', '패이커', 'MID', 'LOL', '칸나', '제우스', '커즈', '엘림', '오너', '워너', '클로저', '테디', '구마유시', '케리아', 'CANNA', 'zeus', 'cuzz', 'ellim', 'oner', 'closer', 'teddy', 'gumayusi', 'keria', '파카', 'ㅅ1', '티원', '롤드컵', '롤드컵 4강', 'Worlds', 'LOL Worlds', 'DK', 'vodlzj', '페이커 카사딘', '카사딘']"
Gnx9DLI4P3g,UCpJw2H9KKqwCCGQKRh1Bf2w,맞다가 죽을 거 같으면 벨 눌러. [Faker Stream Highlight],2022-05-26T09:00:05Z,430960,8893,356,"['T1', 'Faker', '페이커', 'SKT', 'SKTT1', 'lol', 'league', 'leagues', '이상혁', 'lcs', 'lpl', 'lck', 'lolesports', 'leagueoflegends', 'faker', 'skt', 't1', 'nike', '감스트', '배치고사', 'LCK', 't1 faker', 'skt faker', 'league of legends', 'faker stream', 't1 teddy', 'skt t1 faker', 'skt teddy', 'skt1', 'skt stream', 't1 cuzz', '롤챔스', '리그오브레전드', 'best of faker', '조이', '라커룸', 't1thelockerroom', '판테온', 'phatheon', 'vpdlzj', '개리형', '랄로', '미드', '강의', '매드무비', '패이커', 'MID', 'LOL', '칸나', '제우스', '커즈', '엘림', '오너', '워너', '클로저', '테디', '구마유시', '케리아', 'CANNA', 'zeus', 'cuzz', 'ellim', 'oner', 'closer', 'teddy', 'gumayusi', 'keria', '파카', 'ㅅ1', '티원', '롤드컵', 'DK', 'vodlzj', '페이커 빅트로', '페토르', 'MSI', 'ㅡ냐', 'msi', '빅토르', '티원 msi']"
OrDHcJGLpgQ,UCpJw2H9KKqwCCGQKRh1Bf2w,벡스 했는데 펜타킬 하나 정돈 괜찮잖아? [Faker Stream Highlight],2022-05-17T09:00:10Z,429126,9606,265,"['T1', 'Faker', '페이커', 'SKT', 'SKTT1', 'lol', 'league', 'leagues', '이상혁', 'lcs', 'lpl', 'lck', 'lolesports', 'leagueoflegends', 'faker', 'skt', 't1', 'nike', '감스트', '배치고사', 'LCK', 't1 faker', 'skt faker', 'league of legends', 'faker stream', 't1 teddy', 'skt t1 faker', 'skt teddy', 'skt1', 'skt stream', 't1 cuzz', '롤챔스', '리그오브레전드', 'best of faker', '조이', '라커룸', 't1thelockerroom', '판테온', 'phatheon', 'vpdlzj', '개리형', '랄로', '미드', '강의', '매드무비', '패이커', 'MID', 'LOL', '칸나', '제우스', '커즈', '엘림', '오너', '워너', '클로저', '테디', '구마유시', '케리아', 'CANNA', 'zeus', 'cuzz', 'ellim', 'oner', 'closer', 'teddy', 'gumayusi', 'keria', '파카', 'ㅅ1', '티원', '롤드컵', '롤드컵 4강', 'Worlds', 'LOL Worlds', 'DK', 'vodlzj', '페이커 벡스', '펜타킬', '펙스']"
64_L3dlNDFA,UCpJw2H9KKqwCCGQKRh1Bf2w,눈 가려도 캐리하는 남자 [Faker Stream Highlight],2022-05-12T09:00:03Z,502171,10155,270,"['T1', 'Faker', '페이커', 'SKT', 'SKTT1', 'lol', 'league', 'leagues', '이상혁', 'lcs', 'lpl', 'lck', 'lolesports', 'leagueoflegends', 'faker', 'skt', 't1', 'nike', '감스트', '배치고사', 'LCK', 't1 faker', 'skt faker', 'league of legends', 'faker stream', 't1 teddy', 'skt t1 faker', 'skt teddy', 'skt1', 'skt stream', 't1 cuzz', '롤챔스', '리그오브레전드', 'best of faker', '조이', '라커룸', 't1thelockerroom', '판테온', 'phatheon', 'vpdlzj', '개리형', '랄로', '미드', '강의', '매드무비', '패이커', 'MID', 'LOL', '제우스', '커즈', '엘림', '오너', '워너', '테디', '구마유시', '케리아', 'CANNA', 'zeus', 'cuzz', 'ellim', 'oner', 'teddy', 'gumayusi', 'keria', '파카', 'ㅅ1', '티원', '롤드컵', '롤드컵 4강', 'Worlds', 'LOL Worlds', 'DK', 'vodlzj', '페이커 리신', '페신', '페이커 정글', '정글 리신']"
iIGe3j3Ooxo,UCpJw2H9KKqwCCGQKRh1Bf2w,축하해 주셔서 감사합니다,2022-05-07T13:15:39Z,341633,18543,1248,"['T1', 'Faker', '페이커', 'SKT', 'SKTT1', 'lol', 'league', 'leagues', '이상혁', 'lcs', 'lpl', 'lck', 'lolesports', 'leagueoflegends', 'faker', 'skt', 't1', 'nike', '감스트', '배치고사', 'LCK', 't1 faker', 'skt faker', 'league of legends', 'faker stream', 't1 teddy', 'skt t1 faker', 'skt teddy', 'skt1', 'skt stream', 't1 cuzz', '롤챔스', '리그오브레전드', 'best of faker', '조이', '라커룸', 't1thelockerroom', '판테온', 'phatheon', 'vpdlzj', '개리형', '랄로', '미드', '강의', '매드무비', '패이커', 'MID', 'LOL', '칸나', '제우스', '커즈', '엘림', '오너', '워너', '클로저', '테디', '구마유시', '케리아', 'CANNA', 'zeus', 'cuzz', 'ellim', 'oner', 'closer', 'teddy', 'gumayusi', 'keria', '파카', 'ㅅ1', '티원', '롤드컵', '롤드컵 4강', 'Worlds', 'LOL Worlds', 'DK', 'vodlzj', '페이커 생일', '페이커MSI']"
