영상Id,채널Id,영상제목,업로드날짜,조회수,좋아요,댓글,해시태그
8UTuisBr87I,UCpcft4FJXgUjnxWoQYsl7Ug,"머슴집 막내아들이 상위 0.01% 싸움천재 + 전교1등하고 감옥가서 교도소 짱먹고 출소후 사기꾼 짱먹고, 조직까지 접수 후 설인아랑 밀땅 오지게 하는 KBS수작 드라마 [오아시스]",2023-03-18T01:00:05Z,1689235,7217,368,"['고몽', '리뷰', '소개', '영화', '드라마', 'drama', 'movie', '설인아', '장동윤', '오아시스', 'KBS', 'kbs2', 'oasis', 'seolina', 'jangdongyun']"
kSEna3Ni12I,UCpcft4FJXgUjnxWoQYsl7Ug,둘이 합산 아이큐 100! 그래도 육체는 최강 초인! 당신의 배꼽이 팝핀을 추게 하는 이이경과 박성웅의 미췬 개콘급 영화가 나왔다 = [웅남이],2023-03-15T09:14:10Z,524833,3116,921,"['고몽', '리뷰', '소개', '영화', '드라마', 'drama', 'movie', '이이경', '박성광', '박성웅', '최민수', '지무비', '김시선', '웅남이', '개봉']"
2Q6uqy0I0B0,UCpcft4FJXgUjnxWoQYsl7Ug,"재벌집 막내사모님 이지아를 건드렸는데 하필.. 그녀가 ""신급 인간병기""라고..?! [펜트하우스] 김순옥 사단의 초초기대작! [판도라:조작된낙원]",2023-03-13T08:00:01Z,1286117,4185,379,"['고몽', '리뷰', '소개', '영화', '드라마', 'drama', 'movie', '판도라', '판도라조작된낙원', '조작된낙원', '이지아', '봉태규', '김순옥', '팬트하우스', '펜트하우스', 'leejia', 'tvN', '재벌집', '김시선']"
EfWZLtYpic0,UCpcft4FJXgUjnxWoQYsl7Ug,서민들의 내 집 마련 꿈을 이용한 부동산 사기꾼들이 반성하지 않고 뻔뻔하게 나오자 특수부대 출신 모범택시 기사가 그들을 데려다 준 곳..! ⟪모범택시2⟫ 6회,2023-03-12T01:00:05Z,257837,2235,107,"['고몽', '리뷰', '소개', '영화', '드라마', 'drama', 'movie', '스브스', 'SBS', 'SBS NOW', '모범택시', '모범택시2', '김도기', '이제훈', 'taxidriver', 'taxidriver2', '6화', '6회']"
sKvlRYZdjUc,UCpcft4FJXgUjnxWoQYsl7Ug,"돈 많은 귀신을 손님으로 태우며 큰돈 벌기 시작한 택시기사가 걸스데이 귀신과 으른들의 썸까지타기 시작하면 벌어지는 일..?! [딜리버리맨] 3,4화",2023-03-11T01:00:20Z,1055356,6436,347,"['고몽', '리뷰', '소개', '영화', '드라마', 'drama', 'movie', '전소민', '딜리버리맨', 'ENA', '지니TV', '지니', '방민아', '민아', '걸스데이', '윤찬영', '김시선']"
m7FDOWG6TUM,UCpcft4FJXgUjnxWoQYsl7Ug,문동은은 예수다..?! 헐..⟪더 글로리⟫에  '신'이 등장했었다⎮김은숙 작가의 전 작품들에서 발견된 새드엔딩의 증거와 연진팸의 소름돋는 종교적 의미ㄷㄷ [더 글로리 파트2],2023-03-10T02:50:00Z,698829,6045,352,"['고몽', '리뷰', '소개', '영화', '드라마', 'drama', 'movie', '더글로리', '더글로리2', '더글로리파트2', '더글로리시즌2', '문동은', '송혜교', '연진', '연진이', '연진팸', '이사라', '혜정', '재준', 'theglory', 'netflix', 'theglory2', 'songhaegyo', '임지연', '이도현', '염혜란', '박성훈', '정성일', '김히어라', '차주영', '김건우']"
H06pduXGh8A,UCpcft4FJXgUjnxWoQYsl7Ug,"집없는 신혼부부에게 아파트 준다고 사기쳤더니 남편은 특수부대 초인, 아내는 천재 해커라서 부동산 사기꾼들 망함ㅋㅋ [모범택시2] 5화",2023-03-08T08:22:07Z,1558563,10151,226,"['고몽', '리뷰', '소개', '영화', '드라마', 'drama', 'movie', '모범택시2', '모범택시', '이제훈', '표예진', '김의성', 'takidriver', 'leejaehoon', 'sbs', '스브스', 'sbs now']"
XYyiTKGW0b0,UCpcft4FJXgUjnxWoQYsl7Ug,한국 드라마 사상 최고의 재혼제훈 부부 탄생..! [모범택시 5화] #숏몽,2023-03-05T03:29:22Z,294047,3842,35,"['고몽', '리뷰', '소개', '영화', '드라마', 'drama', 'movie', 'taxidriver', 'leejaehoon', 'sbs']"
UrMKWmf26KM,UCpcft4FJXgUjnxWoQYsl7Ug,남 눈치 절대 안보는 “무적의 3개월 계약직” 일침러 이성경이 피폐한 눈빛으로 직장 꼰대들의 명령에 피꺼솟 참교육을 시작한다?! 지금 디즈니+ 1위의 [사랑이라 말해요] 3-4회,2023-03-01T10:12:13Z,1099166,7577,298,"['고몽', '리뷰', '소개', '영화', '드라마', 'drama', 'movie', 'callitlove', 'call it love', '사랑이라말해요', '이성경', '김영광', '디즈니', '디즈니플러스', '디즈니+']"
p7EzBRGsPM4,UCpcft4FJXgUjnxWoQYsl7Ug,가난한 독거 노인들 겁줘서 폰 팔아먹는 업자들 뚝배기 깨러간 모범택시 기사 이제훈의 가슴 뻥뚫리는 무제한 참교육 ㄷㄷㄷ 시청률 17.4% 돌파 [모범택시2] 3-4회,2023-02-26T01:00:31Z,1044803,6538,244,"['고몽', '리뷰', '소개', '영화', '드라마', 'drama', 'movie', '이제훈', 'leejaehoon', 'taxidriver2', 'taxidriver', 'SBS', 'studioS', '모범택시', '모범택시2', '3회', '4회', '김시선', '지무비', '삐맨']"
oZ8OpEXHm1A,UCpcft4FJXgUjnxWoQYsl7Ug,하필ㅋ 최상급 신분의 이세계 대신관이 빙의된 인기 최하급 망한 아이돌의 돌아이적 행동이 전국민적 인기의 돌풍을 일으키기 시작한다 ㅋㅋ [성스러운 아이돌] 3-4회,2023-02-25T01:00:31Z,332639,2508,141,"['고몽', '리뷰', '소개', '영화', '드라마', 'drama', 'movie', '성스러운아이돌', 'tvN', '김민규', '고보결', '탁재훈', '탁사마', '노빠꾸탁재훈', '아이돌']"
CVL2J5Fx7uM,UCpcft4FJXgUjnxWoQYsl7Ug,"정말.. 아무것도 가지지 못한 여성, 이성경에게 나타난 ‘나의사장님’ 김영광?! 감성 SSS급 '나의아저씨'를 잇는 절망소녀의 시리즈 등장..! [사랑이라 말해요]",2023-02-23T08:09:30Z,2008642,15389,849,"['고몽', '리뷰', '소개', '영화', '드라마', 'drama', 'movie', '이성경', '김영광', '사랑이라말해요', '디즈니', '디즈니+', '디즈니플러스', 'disney', 'disney+', 'disneyplus', 'callitlove', 'call it love', 'leesungkyung', 'leeseongkyeong', 'kimyungkwang', 'kimyeongkwang', 'kimyeonggwang']"
_spMPiILkkw,UCpcft4FJXgUjnxWoQYsl7Ug,"[카지노]시즌2 4화, 결말각 나왔다..! 소름돋는 반전 결말 증거 발견ㄷㄷ 소중한 가족을 잃고 ‘피의 칼춤’을 결심한 차무식이 악마의 눈빛으로 각성한 이번화 역대급이다 증말ㅠㅠ",2023-02-22T11:00:33Z,1693036,10119,421,"['고몽', '리뷰', '소개', '영화', '드라마', 'drama', 'movie', '디즈니', '디즈니+', '디즈니플러스', 'disney+', 'disneyplus', 'disney', 'casino', '카지노', '최민식', 'choiminsik', '허성태', '김시선', '지무비', '삐맨', '엔스', '상궁', '시즌2', '카지노시즌2', '카지노2', '카지노 시즌2', '4화', '4회']"
IjVrhVQBi64,UCpcft4FJXgUjnxWoQYsl7Ug,"[모범택시2] 대한민국 사상 최고 수위의 역대급 참교육 드라마 시즌2가 첫회 시청률 14.5%로 전작 제작비의 3배, OTT 쌈싸먹는 미친 대작으로 파워! 🚖 귀환했다..!",2023-02-19T01:00:11Z,2180537,14248,655,"['고몽', '리뷰', '소개', '영화', '드라마', 'drama', 'movie', '모범택시', '몰아보기', '시즌1', '모범택시2', '이제훈', 'SBS', '김시선', '지무비', '김의성', '이솜', '줄거리', '요약', '첫방송', '티자', 'taxidriver', 'leejehoon', 'leejaehoon', 'esom', 'SBS드라마', '스브스', 'SBS NOW']"
zvRGojDyQUg,UCpcft4FJXgUjnxWoQYsl7Ug,마동석도 없는데 탑승 시 진실을 말하게 되는 모범택시2의 비밀 [숏몽],2023-02-18T14:05:00Z,81063,1029,33,"['고몽', '리뷰', '소개', '영화', '드라마', 'drama', 'movie']"
VaZ6Jsj2MVM,UCpcft4FJXgUjnxWoQYsl7Ug,"하필 생방송 도중 이세계의 대신관이 공연중인 인기 없는 아이돌에게 강림하자 전국민이 난리나고 스타 돼버림ㅋㅋ 게다가 같이 넘어온 ""마왕"" 잡겠다고 깝치는 중ㅋㅋ [성스러운 아이돌]",2023-02-18T01:00:12Z,868988,6083,495,"['고몽', '리뷰', '소개', '영화', '드라마', 'drama', 'movie', '이세계', '판타지', '웹소설', '웹툰', '성스러운아이돌', 'tvN']"
PaxZf6F4vbo,UCpcft4FJXgUjnxWoQYsl7Ug,교도소 컨셉의 헬스장(?)에서 김종국의 영혼과 삼두 뻠핑 중인 모범택시2 이제훈제훈! [숏몽],2023-02-17T14:09:00Z,106702,1046,35,"['고몽', '리뷰', '소개', '영화', '드라마', 'drama', 'movie', '모범택시', '모범택시2', '이제훈', '제훈', '김의성', '스브스', 'SBS', 'taxi2', '김시선', '지무비']"
21AXrXHhH-Y,UCpcft4FJXgUjnxWoQYsl7Ug,⟪카지노 시즌2⟫.. 드디어 보스가 되어버린 최민식이 칼춤을 추기 시작한다..! 까불던 허성태.. (절레절레)됨.. 거기에 손석구는 독기를 품기 시작까지.. 23년도 최고존잼작!,2023-02-15T13:09:09Z,1451555,7777,380,"['고몽', '리뷰', '소개', '영화', '드라마', 'drama', 'movie', '지무비', '김시선', '차무식', '오승훈', '손석구', '최민식', '카지노', '시즌2', '디즈니+', '디즈니플러스', 'casino', '카지노2']"
dK9cFkVd-Fk,UCpcft4FJXgUjnxWoQYsl7Ug,와.. 전세계 미소년들이 한국으로 왔다! 상위 0.01% 초재능러 KPOP 멤버를 뽑는 대꿀잼 오디션 프로 시작 #BOYSPLANET,2023-02-14T08:36:51Z,83501,796,903,"['고몽', '리뷰', '소개', '보이즈플래닛', '앰넷', '프로듀스', '101', '워너원', '아이오아이', '아이즈원', 'produce48', 'produce101', 'wanna one', 'mnet', 'kpop', 'k-pop', '케이팝', 'k-팝', '에너지틱', '백구영', '립제이', '왁킹', '우리집', '난빛나', '빛나', '나야나', '내꺼야', '픽미', 'pickme', 'hereiam', 'here I am']"
US3xnbp6MDo,UCpcft4FJXgUjnxWoQYsl7Ug,진짜 지능캐 허성태에게 사기를 친 박명훈이 역으로 당하고 착해짐 ㅠㅠ [미끼],2023-02-14T02:50:37Z,77093,459,9,"['고몽', '리뷰', '소개', '영화', '드라마', 'drama', 'movie', '허성태', '장근석', '박명훈', '미끼', '쿠팡', '쿠팡플레이']"
PA0rhVk106Y,UCpcft4FJXgUjnxWoQYsl7Ug,이거 보면 진짜 역대급 참.교.육으로 1시간 지리실듯..?! SBS 초인기신작 ⟪모범택시2⟫ 보기 전 [1회-16회 전편 1시간 모범택시1 몰아보기!],2023-02-12T01:05:43Z,4040475,23310,870,"['고몽', '리뷰', '소개', '영화', '드라마', 'drama', 'movie', '모범택시', '모범택시2', '이제훈', '스브스', 'SBS', '이솜', '스튜디오S', '분석', '몰아보기']"
_C9lJgw5gYY,UCpcft4FJXgUjnxWoQYsl7Ug,"[더글로리]에서 송혜교는 ""연진아..""를 몇번 불렀을까? [숏몽]",2023-02-11T06:00:11Z,81199,929,45,"['고몽', '리뷰', '소개', '영화', '드라마', 'drama', 'movie', '더글로리', '연진', '송혜교', '임지연', '문동은', '숏몽']"
7dw7WDEtkQU,UCpcft4FJXgUjnxWoQYsl7Ug,담임 이제훈을 빵셔틀 시키던 일진들이 옥상에서 담임이랑 맞짱뜨고 착해진다 ㅋㅋ [모범택시2 온다..!] {숏몽},2023-02-11T03:30:52Z,59429,771,12,"['고몽', '리뷰', '소개', '영화', '드라마', 'drama', 'movie', '이제훈', '모범택시', '모범택시2', 'taxi2', 'taxi', 'leejaehoon', 'sbs', '스튜디오S', '약한영웅', '안수호']"
iyqN5h6iK-8,UCpcft4FJXgUjnxWoQYsl7Ug,"유재석 드라마 출연..?! 돈을 복사하고, 순간이동하고, 염력을 쓰는 신(GOD) 남친이 생기면 벌어지는 일 [꼭두의 계절] 3-4",2023-02-10T08:00:18Z,614953,4475,259,"['고몽', '리뷰', '소개', '영화', '드라마', 'drama', 'movie']"
NVDT66nycIQ,UCpcft4FJXgUjnxWoQYsl7Ug,"⟪더 글로리⟫ 파트2 티저 분석 ""연진이 불지옥 결말각"" 씨~게 나왔다..! 아뜨뜨거!",2023-02-10T02:45:02Z,612671,5604,325,"['고몽', '리뷰', '소개', '영화', '드라마', 'drama', 'movie']"
34c7oweyxPw,UCpcft4FJXgUjnxWoQYsl7Ug,학원다닐 여유도 없던 노윤서를 놀린 재수없는 전교1등 재벌집 막내딸을 발라버리고 일타 정경호에게 비밀과외 받아 유일하게 수학만점패스 까지한 전도연 딸! [일타스캔들] 7-8회,2023-02-09T08:00:01Z,985093,5043,294,"['고몽', '리뷰', '소개', '영화', '드라마', 'drama', 'movie', '19패스', '노윤서', '대성마이맥', '티비엔', 'tvN', '일타스캔들', '일타강사', '정경호', '전도연']"
bA7K8mmhc5w,UCpcft4FJXgUjnxWoQYsl7Ug,리즈시절 원탑존잘 최민식 ㄷㄷ [카지노 미공개영상 차무식 대역아닌 찐 최민식 젊은시절 얼굴 버전] {숏몽},2023-02-08T05:11:50Z,70163,471,32,"['고몽', '리뷰', '소개', '영화', '드라마', 'drama', 'movie', '최민식', '카지노', '디즈니', '디즈니플러스', '손석구', 'choiminsik', 'casino', 'diseny']"
TfhuKojKVo8,UCpcft4FJXgUjnxWoQYsl7Ug,영화 '오늘밤..'으로 난리난 초인기 여주가 회귀자가 됐다! 이 영화보면 남사친 여사친과 사귀게 된다고 함^^  [네가 떨어뜨린 푸른 하늘] **영화티켓이벤트 있음(댓글)!**,2023-02-07T08:00:16Z,682333,5793,449,"['고몽', '리뷰', '소개', '영화', '드라마', 'drama', 'movie', '네가떨어뜨린푸른하늘', '푸른하늘', '니가떨어뜨린푸른하늘', '니떨푸', '네떨푸', '김시선', '지무비', '오늘밤', '개봉', '대개봉', '신작', '재미', '꿀잼', '회귀', '회귀자', '재벌집', '막내아들', '소설', '웹소설', '원작']"
CNwC5PR686w,UCpcft4FJXgUjnxWoQYsl7Ug,IQ 900급 사기꾼의 자질을 보유한 허성태를 잘못 건드린 사기꾼들이 역으로 전재산 + 인생 개박살나는 몰입도 지리는 드라마! [미끼] 3-4회,2023-02-05T01:00:03Z,503807,2230,156,"['고몽', '리뷰', '소개', '영화', '드라마', 'drama', 'movie']"
gggM1YuwVpg,UCpcft4FJXgUjnxWoQYsl7Ug,앤트맨이 타노스도 이기고 캉도 이기는 미친ㅋ 이유 ㅋㅋㅋ ⟪앤트맨과 와스프: 퀀텀매니아⟫,2023-02-02T08:50:37Z,134888,1077,99,"['고몽', '리뷰', '소개', '영화', '드라마', 'drama', 'movie', '디즈니', '마블', '앤트맨', '캉', '타노스', '와스프', '퀀텀매니아', '아이언맨', 'antman', 'quantummania', 'diseney', 'kang', 'thanos', 'ironman', 'bman', '삐맨']"
fJt9pGWhpC8,UCpcft4FJXgUjnxWoQYsl7Ug,1시간에 1억원 짜리 일타강사 정경호에게 과외를 공짜로 받는 1억패스 소녀의 비밀 [일타스캔들] 5-6회 시청률 급상승!!,2023-02-01T07:40:42Z,1471812,7809,428,"['고몽', '리뷰', '소개', '영화', '드라마', 'drama', 'movie', '인강', '메가스터디', '정경호', '일타스캔들', '일타', '전도연', '강의', '현우진', '수학', '우리들의블루스', '슬기로운의사생활']"
DDBBeJpMACw,UCpcft4FJXgUjnxWoQYsl7Ug,저승사자들의 신! 김정현 인간계에 강림해 약자들 무시하는 인간 트래쉬를 얼음속성 마법으로 끝장내는.. 지금 시청률 폭주하고픈!.. 화제가 되고픈! 드라마 [꼭두의 계절],2023-01-31T07:59:38Z,437296,3108,433,"['고몽', '리뷰', '소개', '영화', '드라마', 'drama', 'movie', '김정현', 'kimjunghyun', 'kimjunghyeon', 'junghyun', 'junghyeon', '꼭두', '꼭두의계절']"
Wf_uI6lmsDE,UCpcft4FJXgUjnxWoQYsl7Ug,"허성태 미친 메소드 연기 실화냐 ㅋㅋ 사기 당하던 피해자가, 개빡쳐서 천재 사기꾼이 돼버림 ㅠㅠㅋ 지금 쿠팡플레이 가입 폭주시키고 있는 [미끼]",2023-01-29T01:00:09Z,503848,2552,333,"['고몽', '리뷰', '소개', '영화', '드라마', 'drama', 'movie', 'jangkeunsuk', '장근석', '근짱', 'jang', 'jang geun suk', 'jang keun suk', 'keunjjang', 'geunjjang', '미끼', '쿠팡', '쿠팡플레이', '쿠플', '허성태', 'チャングンソク', 'グンちゃん', '카지노', '지무비', '김시선', '삐맨', '허카인', 'heosungtae', '남한산성', '오징어게임']"
tkH0bjkDw3c,UCpcft4FJXgUjnxWoQYsl7Ug,⟪범죄도시1+2⟫ 장이수가 멸망한 대한민국에서 생존하는 임팩트 묵직한 숏무비 ㄷㄷㄷ,2023-01-27T09:00:37Z,277587,1943,132,"['고몽', '리뷰', '소개', '영화', '드라마', 'drama', 'movie', '교보', '교보문고', '교보생명', '장이수', '범죄도시', '숏무비', '단편', '독립영화', '대학내일']"
pVCjyZN83bc,UCpcft4FJXgUjnxWoQYsl7Ug,누구에게도 배운적이 없는데 스스로 정신과의학을 터득해버린 신급 천재가 얼굴로 조선여인들 마음 치유해주는 극한의 힐링 드라마..! [조선 정신과의사 유세풍2],2023-01-27T03:00:31Z,101067,680,41,"['고몽', '리뷰', '소개', '영화', '드라마', 'drama', 'movie']"
J_QGG8ZG9F8,UCpcft4FJXgUjnxWoQYsl7Ug,수학으로 1조원을 버는 원탑 강사를 삼킨 정경호의 미친 연기로 시청률 7.6% 돌파하며 전도연 캐스팅으로 더 난리난 화제의 드라마 [일타스캔들] 3회 4회,2023-01-26T05:35:00Z,1448294,8774,395,"['고몽', '리뷰', '소개', '영화', '드라마', 'drama', 'movie', '인강', '메가스터디', '정경호', '일타스캔들', '일타', '전도연', '강의', '현우진', '수학', '우리들의블루스', '슬기로운의사생활']"
ubB8cTk_ffU,UCpcft4FJXgUjnxWoQYsl7Ug,방금 공개되고 난리난 [카지노]의 미친 결말ㅋㅋㅋ 시즌2 가져오라고 쌩난리 중!! 진짜 너무 재밌는데 언어로 표현불가능한 카지노 8화 마지막회! 빨리 디즈니+ 보러 가셈ㄷㄷㄷ,2023-01-25T10:59:00Z,1101770,7002,604,"['고몽', '리뷰', '소개', '영화', '드라마', 'drama', 'movie', '카지노', '최민식', '디즈니플러스', '손석구', '디즈니+', 'disney', 'disney+']"
kUTj71z42f4,UCpcft4FJXgUjnxWoQYsl7Ug,파스타 쉐프 이선균이 문채원에게 먹인 몽골식 참교육 요리 재료의 정체.. ㄷㄷ {숏몽},2023-01-23T01:00:11Z,110688,1004,26,"['고몽', '리뷰', '소개', '영화', '드라마', 'drama', 'movie', '법쩐', '문채원', '이선균', '허르헉']"
Iy-apKfZ6Og,UCpcft4FJXgUjnxWoQYsl7Ug,지금 신들린 이선균의 연기로 시청률 폭주 중! 돈이 짱많은 남자가 억울하게 교도소에 가게 되면 오히려 개꿀인 이유 ㅋㅋㅋ [법쩐] 5-6화,2023-01-22T01:00:07Z,1753221,8867,747,"['고몽', '리뷰', '소개', '영화', '드라마', 'drama', 'movie', '스브스', 'SBS', '이선균', '법쩐', '김시선', '지무비']"
ykXxyw-JLqk,UCpcft4FJXgUjnxWoQYsl7Ug,재산측정불가 자산가 이선균이 땅사는 미친 방법ㅋㅋㅋ [법쩐] {숏몽},2023-01-21T01:00:31Z,69319,469,5,"['고몽', '리뷰', '소개', '영화', '드라마', 'drama', 'movie', '법쩐', '이선균', 'sbs', '문채원']"
Dko4Xbwapww,UCpcft4FJXgUjnxWoQYsl7Ug,190초만에 일타강사 정경호한테 빠지는 강의 중 폭주 영상..ㅋㅋㅋ 전도연 정경호 등 캐스팅 지리는 요즘핫한 시청율 급상승 드라마 [일타스캔들],2023-01-19T08:00:05Z,2585680,14912,900,"['고몽', '리뷰', '소개', '영화', '드라마', 'drama', 'movie', '일타스캔들', '인강', '강사', '정경호', '전도연', 'tvN']"
ljjTfi9J4F0,UCpcft4FJXgUjnxWoQYsl7Ug,[카지노]7화 up!! 필리핀의 지배자 최민식 담당 일진으로 손석구 각성?!.. 경찰이라고 감히 최민식을 반말로 무시해 버린 자들의 최후..ㄷㄷ,2023-01-18T10:58:01Z,538477,3617,419,"['고몽', '리뷰', '소개', '영화', '드라마', 'drama', 'movie', '디즈니플러스', '디즈니', '카지노', '손석구', '최민식', '이혜영', 'disney', 'disney+', 'casino']"
SXBF8QhTJ1k,UCpcft4FJXgUjnxWoQYsl7Ug,신에 도달한 미모로.. 온 여성들을 뜨겁게 만든 의사가 왕부터 공주까지 온통 홀려버리는 정신의학(?) 드라마!  [조선 정신과 유세풍2],2023-01-18T04:55:31Z,228599,1175,53,"['고몽', '리뷰', '소개', '영화', '드라마', 'drama', 'movie', '유세풍', '김민재', '유세풍2', '조선정신과의사유세풍', 'tvN', '김상경', '김향기']"
#NAME?,UCpcft4FJXgUjnxWoQYsl7Ug,⟪독전⟫ 감독이 만든 소름끼치는 차기작 나왔다 ㄷㄷ 압도적인 전투력의 레전드 항일조직 스파이 '유령'을 찾기 위한 일본군 셜록+코난을 총집합하는 쫀득한 스파이 영화 ⟪유령⟫,2023-01-17T07:49:58Z,613973,3344,558,"['고몽', '리뷰', '소개', '영화', '드라마', 'drama', 'movie', '유령', '영화유령', '1월18앨개봉', '설경구', '이하늬', '박소담', '박해수', '서현우']"
VjbLiqdyz6w,UCpcft4FJXgUjnxWoQYsl7Ug,미뗬다 2023년도 1위..이고 싶은 드라마 리뷰엉이도 놀란 뇌를 조작해 착했던 성격을 시크엣지녀로 바꿔버리는 뇌조작 과학ㄷㄷ [두뇌공조] 3-4회,2023-01-16T08:00:11Z,347598,1744,114,"['고몽', '리뷰', '소개', '영화', '드라마', 'drama', 'movie', '두뇌공조', '정용화', '차태현', 'CNBLUE', '씨앤블루']"
nW8NJzhuzCk,UCpcft4FJXgUjnxWoQYsl7Ug,K-사채업자 스킬로 외국에서 재벌집 동포청년이 돼 돌아온 이선균이 갑질 종업원부터 검찰청(?)까지 다 사버리는 무제한 플렉스 참교육 2023년 SBS 야심작 드라마 [법쩐] 3-4,2023-01-15T00:59:00Z,1226391,5745,420,"['고몽', '리뷰', '소개', '영화', '드라마', 'drama', 'movie', '김시선', '지무비', '문채원', '이선균', '사이다']"
KZHnELEFBfw,UCpcft4FJXgUjnxWoQYsl7Ug,재벌집보다 이게 훨재밌음..! 여주와 남주가 서로 좋아하는데 연애는 서브남주 서브여주랑 엇갈려서 하는 23년도 한국에서 드디어 이런 므흣한 드라마가 떳네?! [사랑의이해 7-8화],2023-01-13T07:45:00Z,1506425,6692,880,"['고몽', '리뷰', '소개', '영화', '드라마', 'drama', 'movie', '에이멘', '에이맨', '애이맨', '유연석', '문가영', '금새록', '사랑의이해', 'jTBC']"
7WmhKurEFJE,UCpcft4FJXgUjnxWoQYsl7Ug,[카지노6화] 뙇!!! 전세계에 손석구 최민식 열풍을 불게한 범죄도시 감독이 만든 디즈니+ 떡상 효자 폭풍의 드라마!! 초강력 빌런 등장!!,2023-01-11T10:59:13Z,1208168,5839,387,"['고몽', '리뷰', '소개', '영화', '드라마', 'drama', 'movie', '디즈니플러스', '디즈니', '손석구', '최민식', '카지노', '지무비', '김시선', 'casino', 'disneyplus', 'sonseokgu', 'choiminsik']"
xfavQEbHVcU,UCpcft4FJXgUjnxWoQYsl7Ug,크헉! 재벌집 막내아들이 마동석이었다면..?.. [고몽의 악랄한 캐스팅] {숏몽},2023-01-10T11:32:21Z,548852,10958,160,"['고몽', '리뷰', '소개', '영화', '드라마']"
PHZhsInIX2o,UCpcft4FJXgUjnxWoQYsl7Ug,소년원집 막내아들이 외국에서 초재벌이 되어 자신을 개무시했던 한국으로 회귀했다! 다덤벼! 23년도 SBS 드라마 1위 예정작!! 대꿀잼 [법쩐],2023-01-08T01:08:20Z,2016954,8641,447,"['고몽', '리뷰', '소개', '영화', '드라마', '이선균', '끝까지간다', 'SBS', 'drama', '법쩐', '문채원', '나의아저씨', '아이유']"
J8XpW3I1YVQ,UCpcft4FJXgUjnxWoQYsl7Ug,진짜 ㅋㅋ 서브여주가 여주보다 핵호감캐라서 시청자들 요즘 이것 때문에 미친다는 드라마 [사랑의 이해 5-6화],2023-01-07T01:00:04Z,985647,4813,629,"['고몽', '리뷰', '소개', '영화', '드라마', '에이멘', '에이맨', '애이맨', '유연석', '문가영', '금새록', '사랑의이해', 'jTBC', 'drama']"
319VkFCc3-A,UCpcft4FJXgUjnxWoQYsl7Ug,SSS급 뇌를 읽는 천재가 등장하자 지능범이라고 까불던 범죄자들 3초컷으로 징역보내버리는 드라마! [두뇌공조],2023-01-05T08:30:00Z,457967,3122,222,"['고몽', '리뷰', '소개', '영화', '드라마', '두뇌공조', '정용화', '씨앤블루', '차태현', 'cnblue', 'kbs', 'drama', 'yongwha', 'oppa']"
CEbt7WyBqpk,UCpcft4FJXgUjnxWoQYsl7Ug,[카지노5화] 손석구 떳네~?!! 최민식 카지노 해방시키러 필리핀에 강림한 손석구씨의 미친 활약이 시작된다!,2023-01-04T11:00:09Z,778072,3691,218,"['고몽', '리뷰', '소개', '영화', '드라마', '카지노', '손석구', '최민식', '지무비', '김시선', '삐맨', 'casino', 'drama', 'sonseokgu', 'choiminsik', 'disney+']"
qfuBti__EH8,UCpcft4FJXgUjnxWoQYsl7Ug,서브 여주가 금수저 + 성격 천사 + 미모 까지 여신이라 순수남 유연석을 정신없이 흔들어 놓고 시청자까지 서브여주 응원하게 만든 대꿀잼 초강추 멜로 드라마 [사랑의 이해 3-4화],2022-12-31T01:17:33Z,993551,5686,679,"['고몽', '리뷰', '소개', '영화', '드라마', 'JTBC', '사랑의이해', '유연석', '수리남', '금새록', '골목식당', '문가영', '여신강림']"
HA-dN2jYjZ4,UCpcft4FJXgUjnxWoQYsl7Ug,가출하면 진~짜 크게 후회하는 이유.. (feat. 세상에 너무 나쁜인간들이 많다.. 너무) [#미씽 3-4회],2022-12-30T07:00:03Z,629517,2593,134,"['고몽', '리뷰', '소개', '영화', '드라마', '미씽', '고수', '안소희', '소희', '허준호', 'tvN', 'drama', 'missing']"
FQer-n5vDl8,UCpcft4FJXgUjnxWoQYsl7Ug,남주가 다른 여자(고윤정)에게 흔들리는데 너무 예뻐서 그걸 응원하게 되는 미친 드라마 그런데 그 바람녀가 사실 영혼은 원래 여주라서 괜찮은^^ [환혼: 빛과그림자 5-6회],2022-12-29T08:17:15Z,649413,3708,314,"['고몽', '리뷰', '소개', '영화', '드라마']"
EASe2wqk_bg,UCpcft4FJXgUjnxWoQYsl7Ug,와.. 긴장감 지리는 역대급 참.교육러 국회의원의 사이다 벌컥벌컥 SBS드라마 등장..! 시청률 곧상승! [트롤리 3-4회],2022-12-29T03:00:11Z,352989,1759,132,"['고몽', '리뷰', '소개', '영화', '드라마', '박희순', '김무열', '김현주', '트롤리', 'SBS']"
sV_C2YZPh-4,UCpcft4FJXgUjnxWoQYsl7Ug,700억 보유 + 북파공작원 최민식 형님을 반말로 개무시한 어깨형들 지건으로 서열정리! ㄷㄷ 대.존.잼 난리난 [#카지노 4화] 떴다! #디즈니플러스,2022-12-28T09:00:21Z,1440924,6017,278,"['고몽', '리뷰', '소개', '영화', '드라마', '최민식', '디즈니플러스', '디즈니+', 'casino', 'disney', '손석구', '올드보이', '지무비', '김시선']"
