영상Id,채널Id,영상제목,업로드날짜,조회수,좋아요,댓글,해시태그
UqXOsv19WC0,UC4PpFUrfT2Pou7OwpVF0MUQ,불닭짜장🔥 직접 만든 양념치킨 소세지 먹방 레시피 Fried Chicken Enoki Mushrooms Fire noodles Seafood Mukbang ASMR Ssoyoung,2023-01-18T09:00:27Z,2637014,26246,591,"['ASMR', 'Eatingsound', 'Realsound', 'Mukbang', '먹방', '이팅사운드', '쏘영', 'Ssoyoung', 'SocialEating', 'MUKBANG', 'MUKBANG ASMR', 'EATING', 'EATING SHOW', 'korean mukbang', 'korean asmr', 'asmr', 'EAT', 'korean food', 'mukbang', 'real sound', 'mukbang korean', '먹방asmr', 'asmr먹방', 'asmr 먹방', '먹방 asmr', '먹방유튜버', 'asmr eating', 'eating sounds', 'mukbang show', 'mukbang sound', 'eating show', 'yt:cc=on']"
ZESq-agTHvY,UC4PpFUrfT2Pou7OwpVF0MUQ,[Mukbang Shorts] 마라맛 🔥 랍스터 마라롱샤 & 직접 만든 마라샹궈 까지 먹방 쇼츠 Lobster Crayfish Seafood Recipe ASMR Ssoyoung,2023-01-17T09:00:30Z,118343,6746,42,"['ASMR', 'Eatingsound', 'Realsound', 'Mukbang', '먹방', '이팅사운드', '쏘영', 'Ssoyoung', 'SocialEating', 'MUKBANG', 'MUKBANG ASMR', 'EATING', 'EATING SHOW', 'korean mukbang', 'korean asmr', 'asmr', 'EAT', 'korean food', 'mukbang', 'real sound', 'mukbang korean', '먹방asmr', 'asmr먹방', 'asmr 먹방', '먹방 asmr', '먹방유튜버', 'asmr eating', 'eating sounds', 'mukbang show', 'mukbang sound', 'eating show', 'yt:cc=on']"
1iU0lGKLgVA,UC4PpFUrfT2Pou7OwpVF0MUQ,얼큰한 🔥 문어 순두부 볶음짬뽕 🐙 먹방 레시피 ! Spicy Seafood SoftTofu Buldak Jjamppong Noodles Mukbang ASMR Ssoyoung,2023-01-16T09:00:02Z,624296,12707,385,"['ASMR', 'Eatingsound', 'Realsound', 'Mukbang', '먹방', '이팅사운드', '쏘영', 'Ssoyoung', 'SocialEating', 'MUKBANG', 'MUKBANG ASMR', 'EATING', 'EATING SHOW', 'korean mukbang', 'korean asmr', 'asmr', 'EAT', 'korean food', 'mukbang', 'real sound', 'mukbang korean', '먹방asmr', 'asmr먹방', 'asmr 먹방', '먹방 asmr', '먹방유튜버', 'asmr eating', 'eating sounds', 'mukbang show', 'mukbang sound', 'eating show', 'yt:cc=on']"
fUdncPv35qw,UC4PpFUrfT2Pou7OwpVF0MUQ,한식특집✨ 윤기좔좔 쌀밥 & 직접 만든 짜장에 반가한우 스테이크 마파두부까지! 한식 먹방 레시피 Korean Home Food Recipe Mukbang ASMR Ssoyoung,2023-01-13T09:00:23Z,441410,10969,259,"['ASMR', 'Eatingsound', 'Realsound', 'Mukbang', '먹방', '이팅사운드', '쏘영', 'Ssoyoung', 'SocialEating', 'MUKBANG', 'MUKBANG ASMR', 'EATING', 'EATING SHOW', 'korean mukbang', 'korean asmr', 'asmr', 'EAT', 'korean food', 'mukbang', 'real sound', 'mukbang korean', '먹방asmr', 'asmr먹방', 'asmr 먹방', '먹방 asmr', '먹방유튜버', 'asmr eating', 'eating sounds', 'mukbang show', 'mukbang sound', 'eating show', 'yt:cc=on']"
HIO34xcgIOI,UC4PpFUrfT2Pou7OwpVF0MUQ,[Mukbang Shorts] 짜장짜장 문어 & 낙지 해물찜 🐙 먹방 쇼츠 Octopus Jjajang Seafood Boil Jjapaghetti ASMR Ssoyoung,2023-01-12T09:00:10Z,971615,39597,75,"['ASMR', 'Eatingsound', 'Realsound', 'Mukbang', '먹방', '이팅사운드', '쏘영', 'Ssoyoung', 'SocialEating', 'MUKBANG', 'MUKBANG ASMR', 'EATING', 'EATING SHOW', 'korean mukbang', 'korean asmr', 'asmr', 'EAT', 'korean food', 'mukbang', 'real sound', 'mukbang korean', '먹방asmr', 'asmr먹방', 'asmr 먹방', '먹방 asmr', '먹방유튜버', 'asmr eating', 'eating sounds', 'mukbang show', 'mukbang sound', 'eating show', 'yt:cc=on']"
9KRnd9BFOyQ,UC4PpFUrfT2Pou7OwpVF0MUQ,마라폭탄! 랍스터 🦞 마라롱샤 직접 만든 마라샹궈 먹방 레시피 Lobster Crayfish Malaxianguo Seafood Recipe Mukbang ASMR Ssoyoung,2023-01-11T09:00:09Z,448242,11038,320,"['ASMR', 'Eatingsound', 'Realsound', 'Mukbang', '먹방', '이팅사운드', '쏘영', 'Ssoyoung', 'SocialEating', 'MUKBANG', 'MUKBANG ASMR', 'EATING', 'EATING SHOW', 'korean mukbang', 'korean asmr', 'asmr', 'EAT', 'korean food', 'mukbang', 'real sound', 'mukbang korean', '먹방asmr', 'asmr먹방', 'asmr 먹방', '먹방 asmr', '먹방유튜버', 'asmr eating', 'eating sounds', 'mukbang show', 'mukbang sound', 'eating show', 'yt:cc=on', '랍스터', 'lobster', 'giant lobster', 'suyoung', 'seafood', 'seafood mukbang', 'seafood eatingshow', 'seafoodboil', '마라롱샤', '마라탕', 'malatang', 'mala', 'seafood boil']"
N9ua2aHvCHg,UC4PpFUrfT2Pou7OwpVF0MUQ,[Mukbang Shorts] 불오징어 🔥 팽이버섯 해물찜 & 불닭볶음면에 오징어 튀김까지 ! Spicy Squid Enoki Mushroom Noodle ASMR Ssoyoung,2023-01-10T09:00:09Z,126255,7593,51,"['ASMR', 'Eatingsound', 'Realsound', 'Mukbang', '먹방', '이팅사운드', '쏘영', 'Ssoyoung', 'SocialEating', 'MUKBANG', 'MUKBANG ASMR', 'EATING', 'EATING SHOW', 'korean mukbang', 'korean asmr', 'asmr', 'EAT', 'korean food', 'mukbang', 'real sound', 'mukbang korean', '먹방asmr', 'asmr먹방', 'asmr 먹방', '먹방 asmr', '먹방유튜버', 'asmr eating', 'eating sounds', 'mukbang show', 'mukbang sound', 'eating show', 'yt:cc=on']"
BsaxttMWPH8,UC4PpFUrfT2Pou7OwpVF0MUQ,짜장 스페셜 ✨ 통 문어 낙지다리 볶음짜장! (ft.짜파게티) 먹방 Octopus Jjajang Seafood Boil Jjapaghetti Mukbang ASMR Ssoyoung,2023-01-09T09:00:05Z,666137,13529,320,"['ASMR', 'Eatingsound', 'Realsound', 'Mukbang', '먹방', '이팅사운드', '쏘영', 'Ssoyoung', 'SocialEating', 'MUKBANG', 'MUKBANG ASMR', 'EATING', 'EATING SHOW', 'korean mukbang', 'korean asmr', 'asmr', 'EAT', 'korean food', 'mukbang', 'real sound', 'mukbang korean', '먹방asmr', 'asmr먹방', 'asmr 먹방', '먹방 asmr', '먹방유튜버', 'asmr eating', 'eating sounds', 'mukbang show', 'mukbang sound', 'eating show', 'yt:cc=on']"
UeQQmBhqFRs,UC4PpFUrfT2Pou7OwpVF0MUQ,불닭 🔥 오징어 팽이버섯 & 오징어 튀김 불닭볶음면 먹방 SPICY Squid Enoki Mushrooms Seafood Noodles Mukbang ASMR Ssoyoung,2023-01-06T09:00:15Z,880176,17171,403,"['ASMR', 'Eatingsound', 'Realsound', 'Mukbang', '먹방', '이팅사운드', '쏘영', 'Ssoyoung', 'SocialEating', 'MUKBANG', 'MUKBANG ASMR', 'EATING', 'EATING SHOW', 'korean mukbang', 'korean asmr', 'asmr', 'EAT', 'korean food', 'mukbang', 'real sound', 'mukbang korean', '먹방asmr', 'asmr먹방', 'asmr 먹방', '먹방 asmr', '먹방유튜버', 'asmr eating', 'eating sounds', 'mukbang show', 'mukbang sound', 'eating show', 'yt:cc=on']"
#NAME?,UC4PpFUrfT2Pou7OwpVF0MUQ,[Mukbang Shorts] 문어 랍스터 해물찜 🐙🦞 먹방 쇼츠 Octopus Lobster Tail Spicy Mushrooms Seafood Boil ASMR Ssoyoung,2023-01-05T09:00:02Z,123776,8026,56,"['ASMR', 'Eatingsound', 'Realsound', 'Mukbang', '먹방', '이팅사운드', '쏘영', 'Ssoyoung', 'SocialEating', 'MUKBANG', 'MUKBANG ASMR', 'EATING', 'EATING SHOW', 'korean mukbang', 'korean asmr', 'asmr', 'EAT', 'korean food', 'mukbang', 'real sound', 'mukbang korean', '먹방asmr', 'asmr먹방', 'asmr 먹방', '먹방 asmr', '먹방유튜버', 'asmr eating', 'eating sounds', 'mukbang show', 'mukbang sound', 'eating show', 'yt:cc=on']"
n1_ff5sysfw,UC4PpFUrfT2Pou7OwpVF0MUQ,핵맵! 문어 🐙 랍스터 테일 해물찜 먹방 & 레시피 🔥 Spicy Octopus & Lobster Seafood Boil Recipe Mukbang ASMR Ssoyoung,2023-01-04T09:00:19Z,950582,17220,407,"['ASMR', 'Eatingsound', 'Realsound', 'Mukbang', '먹방', '이팅사운드', '쏘영', 'Ssoyoung', 'SocialEating', 'MUKBANG', 'MUKBANG ASMR', 'EATING', 'EATING SHOW', 'korean mukbang', 'korean asmr', 'asmr', 'EAT', 'korean food', 'mukbang', 'real sound', 'mukbang korean', '먹방asmr', 'asmr먹방', 'asmr 먹방', '먹방 asmr', '먹방유튜버', 'asmr eating', 'eating sounds', 'mukbang show', 'mukbang sound', 'eating show', 'yt:cc=on']"
lURa_BhPscs,UC4PpFUrfT2Pou7OwpVF0MUQ,[Mukbang Shorts] 매콤한 낙지 🐙 해물 볶음짬뽕 먹방 쇼츠 ! Octopus SPICY Seafood Boil Eatingshow ASMR Ssoyoung,2023-01-03T09:00:30Z,127257,7170,37,"['ASMR', 'Eatingsound', 'Realsound', 'Mukbang', '먹방', '이팅사운드', '쏘영', 'Ssoyoung', 'SocialEating', 'MUKBANG', 'MUKBANG ASMR', 'EATING', 'EATING SHOW', 'korean mukbang', 'korean asmr', 'asmr', 'EAT', 'korean food', 'mukbang', 'real sound', 'mukbang korean', '먹방asmr', 'asmr먹방', 'asmr 먹방', '먹방 asmr', '먹방유튜버', 'asmr eating', 'eating sounds', 'mukbang show', 'mukbang sound', 'eating show', 'yt:cc=on']"
pFRn-emXOj4,UC4PpFUrfT2Pou7OwpVF0MUQ,해물 특집 🌊 연어 해삼 굴 전복 개불 먹방 Seafood Salmon Sea Cucumber Sea Squirt Oyster Abalone Mukbang ASMR Ssoyoung,2023-01-02T09:00:22Z,617626,12777,305,"['ASMR', 'Eatingsound', 'Realsound', 'Mukbang', '먹방', '이팅사운드', '쏘영', 'Ssoyoung', 'SocialEating', 'MUKBANG', 'MUKBANG ASMR', 'EATING', 'EATING SHOW', 'korean mukbang', 'korean asmr', 'asmr', 'EAT', 'korean food', 'mukbang', 'real sound', 'mukbang korean', '먹방asmr', 'asmr먹방', 'asmr 먹방', '먹방 asmr', '먹방유튜버', 'asmr eating', 'eating sounds', 'mukbang show', 'mukbang sound', 'eating show', 'yt:cc=on']"
rbnjw_5uKlE,UC4PpFUrfT2Pou7OwpVF0MUQ,편의점 🔥 6가지맛 라면 불닭볶음면 치즈불닭 짜장불닭 한국 라면 먹방 Korean Convenience Store Food Ramyun Mukbang ASMR Ssoyoung,2022-12-30T09:00:28Z,464973,12320,393,"['ASMR', 'Eatingsound', 'Realsound', 'Mukbang', '먹방', '이팅사운드', '쏘영', 'Ssoyoung', 'SocialEating', 'MUKBANG', 'MUKBANG ASMR', 'EATING', 'EATING SHOW', 'korean mukbang', 'korean asmr', 'asmr', 'EAT', 'korean food', 'mukbang', 'real sound', 'mukbang korean', '먹방asmr', 'asmr먹방', 'asmr 먹방', '먹방 asmr', '먹방유튜버', 'asmr eating', 'eating sounds', 'mukbang show', 'mukbang sound', 'eating show', 'yt:cc=on']"
ZAdySCrs_FE,UC4PpFUrfT2Pou7OwpVF0MUQ,[Mukbang Shorts] 여러가지 과일 & 탕후루 디저트 먹방 쇼츠 Fruits Candied Tanghulu Desserts Eatingshow ASMR Ssoyoung,2022-12-29T09:00:15Z,248062,10103,54,"['ASMR', 'Eatingsound', 'Realsound', 'Mukbang', '먹방', '이팅사운드', '쏘영', 'Ssoyoung', 'SocialEating', 'MUKBANG', 'MUKBANG ASMR', 'EATING', 'EATING SHOW', 'korean mukbang', 'korean asmr', 'asmr', 'EAT', 'korean food', 'mukbang', 'real sound', 'mukbang korean', '먹방asmr', 'asmr먹방', 'asmr 먹방', '먹방 asmr', '먹방유튜버', 'asmr eating', 'eating sounds', 'mukbang show', 'mukbang sound', 'eating show', 'yt:cc=on']"
RHRR2JB1ttY,UC4PpFUrfT2Pou7OwpVF0MUQ,불닭 낙지 🐙 해산물 FLEX 매운맛볶음짬뽕 먹방 Spicy Octopus Seafood Stir Fried Jjamppong Recipe Mukbang ASMR Ssoyoung,2022-12-28T09:00:11Z,2085782,29423,589,"['ASMR', 'Eatingsound', 'Realsound', 'Mukbang', '먹방', '이팅사운드', '쏘영', 'Ssoyoung', 'SocialEating', 'MUKBANG', 'MUKBANG ASMR', 'EATING', 'EATING SHOW', 'korean mukbang', 'korean asmr', 'asmr', 'EAT', 'korean food', 'mukbang', 'real sound', 'mukbang korean', '먹방asmr', 'asmr먹방', 'asmr 먹방', '먹방 asmr', '먹방유튜버', 'asmr eating', 'eating sounds', 'mukbang show', 'mukbang sound', 'eating show', 'yt:cc=on']"
HSmP-US_wzw,UC4PpFUrfT2Pou7OwpVF0MUQ,[Mukbang Shorts] 짜장 문어 & 낙지 & 쭈꾸미 빨판특집 먹방 쇼츠 🐙 Jjajang Octopus webfoot octopus Seafood ASMR Ssoyoung,2022-12-27T09:00:06Z,404704,20233,70,"['ASMR', 'Eatingsound', 'Realsound', 'Mukbang', '먹방', '이팅사운드', '쏘영', 'Ssoyoung', 'SocialEating', 'MUKBANG', 'MUKBANG ASMR', 'EATING', 'EATING SHOW', 'korean mukbang', 'korean asmr', 'asmr', 'EAT', 'korean food', 'mukbang', 'real sound', 'mukbang korean', '먹방asmr', 'asmr먹방', 'asmr 먹방', '먹방 asmr', '먹방유튜버', 'asmr eating', 'eating sounds', 'mukbang show', 'mukbang sound', 'eating show', 'yt:cc=on']"
oFVmiEkMg4c,UC4PpFUrfT2Pou7OwpVF0MUQ,과일 파티 💜 얼린 과일 샤인머스캣 딸기 직접 만든 탕후루 케이크 먹방 Frozen Fruit Platter Tanghulu Dessert Mukbang ASMR Ssoyoung,2022-12-26T09:00:32Z,1245698,15069,410,"['ASMR', 'Eatingsound', 'Realsound', 'Mukbang', '먹방', '이팅사운드', '쏘영', 'Ssoyoung', 'SocialEating', 'MUKBANG', 'MUKBANG ASMR', 'EATING', 'EATING SHOW', 'korean mukbang', 'korean asmr', 'asmr', 'EAT', 'korean food', 'mukbang', 'real sound', 'mukbang korean', '먹방asmr', 'asmr먹방', 'asmr 먹방', '먹방 asmr', '먹방유튜버', 'asmr eating', 'eating sounds', 'mukbang show', 'mukbang sound', 'eating show', 'yt:cc=on']"
5FcvraDNaRY,UC4PpFUrfT2Pou7OwpVF0MUQ,Merry Christmas🎄 메리 크리스마스 킹크랩 & 디저트 먹방 🎅 King Crab Seafood Christmas Desserts Mukbang ASMR Ssoyoung,2022-12-23T09:00:06Z,864976,20314,587,"['ASMR', 'Eatingsound', 'Realsound', 'Mukbang', '먹방', '이팅사운드', '쏘영', 'Ssoyoung', 'SocialEating', 'MUKBANG', 'MUKBANG ASMR', 'EATING', 'EATING SHOW', 'korean mukbang', 'korean asmr', 'asmr', 'EAT', 'korean food', 'mukbang', 'real sound', 'mukbang korean', '먹방asmr', 'asmr먹방', 'asmr 먹방', '먹방 asmr', '먹방유튜버', 'asmr eating', 'eating sounds', 'mukbang show', 'mukbang sound', 'eating show', 'yt:cc=on']"
JRIYvPLKBaQ,UC4PpFUrfT2Pou7OwpVF0MUQ,[Mukbang Shorts] 짜파게티 & 대왕 닭다리 🍗 레시피 먹방 쇼츠 Jjapaghetti Giant Chicken Drumstick Recipe ASMR Ssoyoung,2022-12-22T09:00:06Z,239638,12440,45,"['ASMR', 'Eatingsound', 'Realsound', 'Mukbang', '먹방', '이팅사운드', '쏘영', 'Ssoyoung', 'SocialEating', 'MUKBANG', 'MUKBANG ASMR', 'EATING', 'EATING SHOW', 'korean mukbang', 'korean asmr', 'asmr', 'EAT', 'korean food', 'mukbang', 'real sound', 'mukbang korean', '먹방asmr', 'asmr먹방', 'asmr 먹방', '먹방 asmr', '먹방유튜버', 'asmr eating', 'eating sounds', 'mukbang show', 'mukbang sound', 'eating show', 'yt:cc=on']"
JcBaxY48G14,UC4PpFUrfT2Pou7OwpVF0MUQ,짜장 빨판 파티 🐙🖤 문어 쭈꾸미 낙지 짜장 볶음 먹방 레시피 Jjajang Octopus Webfood Octopus Mushrooms Mukbang ASMR Ssoyoung,2022-12-21T09:00:07Z,2100125,28484,659,"['ASMR', 'Eatingsound', 'Realsound', 'Mukbang', '먹방', '이팅사운드', '쏘영', 'Ssoyoung', 'SocialEating', 'MUKBANG', 'MUKBANG ASMR', 'EATING', 'EATING SHOW', 'korean mukbang', 'korean asmr', 'asmr', 'EAT', 'korean food', 'mukbang', 'real sound', 'mukbang korean', '먹방asmr', 'asmr먹방', 'asmr 먹방', '먹방 asmr', '먹방유튜버', 'asmr eating', 'eating sounds', 'mukbang show', 'mukbang sound', 'eating show', 'yt:cc=on']"
#NAME?,UC4PpFUrfT2Pou7OwpVF0MUQ,맵싹 🔥 직접 만든 마라롱샤 마라샹궈 레시피 먹방 Stir-fried Spicy Black Pepper Mala Crayfish Recipe Mukbang ASMR Ssoyoung,2022-12-19T09:00:00Z,669595,14157,450,"['ASMR', 'Eatingsound', 'Realsound', 'Mukbang', '먹방', '이팅사운드', '쏘영', 'Ssoyoung', 'SocialEating', 'MUKBANG', 'MUKBANG ASMR', 'EATING', 'EATING SHOW', 'korean mukbang', 'korean asmr', 'asmr', 'EAT', 'korean food', 'mukbang', 'real sound', 'mukbang korean', '먹방asmr', 'asmr먹방', 'asmr 먹방', '먹방 asmr', '먹방유튜버', 'asmr eating', 'eating sounds', 'mukbang show', 'mukbang sound', 'eating show', 'yt:cc=on']"
6MeFwRYXXYo,UC4PpFUrfT2Pou7OwpVF0MUQ,호랑이 기운🐯 범맥주 신메뉴 꼬치꽂힌닭 & 맥앤치즈 한가득 아메리카닭 치킨 먹방 Korean Fried Chicken Mac & Cheese Mukbang ASMR Ssoyoung,2022-12-16T09:00:03Z,394194,9420,265,"['ASMR', 'Eatingsound', 'Realsound', 'Mukbang', '먹방', '이팅사운드', '쏘영', 'Ssoyoung', 'SocialEating', 'MUKBANG', 'MUKBANG ASMR', 'EATING', 'EATING SHOW', 'korean mukbang', 'korean asmr', 'asmr', 'EAT', 'korean food', 'mukbang', 'real sound', 'mukbang korean', '먹방asmr', 'asmr먹방', 'asmr 먹방', '먹방 asmr', '먹방유튜버', 'asmr eating', 'eating sounds', 'mukbang show', 'mukbang sound', 'eating show', 'yt:cc=on', '홍대술집', '홍대입구술집', '맥주집', '호프집', '범꽃맥주', '치킨먹방', '치킨', '맥주', '맛집탐방', '맛집먹방', '슬러시맥주', '얼음맥주', '치킨추천', '맥주안주', 'chicken', 'chicken mukbang', 'chicken eatingshow', '치킨 asmr', 'chicken asmr']"
z3WYGfZDACw,UC4PpFUrfT2Pou7OwpVF0MUQ,[Mukbang Shorts] 불닭 짜장 반반 팽이버섯 ✨ 레시피 먹방 쇼츠 Buldak Spicy Jjajang Enoki Mushrooms Recipe ASMR Ssoyoung,2022-12-15T09:00:34Z,175062,9058,59,"['ASMR', 'Eatingsound', 'Realsound', 'Mukbang', '먹방', '이팅사운드', '쏘영', 'Ssoyoung', 'SocialEating', 'MUKBANG', 'MUKBANG ASMR', 'EATING', 'EATING SHOW', 'korean mukbang', 'korean asmr', 'asmr', 'EAT', 'korean food', 'mukbang', 'real sound', 'mukbang korean', '먹방asmr', 'asmr먹방', 'asmr 먹방', '먹방 asmr', '먹방유튜버', 'asmr eating', 'eating sounds', 'mukbang show', 'mukbang sound', 'eating show', 'yt:cc=on']"
ANamFwEa9Qg,UC4PpFUrfT2Pou7OwpVF0MUQ,역대급 🐙 대왕 문어다리 해물찜 직접 만든 해산물 볶음 짬뽕 먹방 🔥 Giant Octopus Seafood Jjamppong Recipe Mukbang ASMR Ssoyoung,2022-12-14T09:00:04Z,12867094,123978,3192,"['ASMR', 'Eatingsound', 'Realsound', 'Mukbang', '먹방', '이팅사운드', '쏘영', 'Ssoyoung', 'SocialEating', 'MUKBANG', 'MUKBANG ASMR', 'EATING', 'EATING SHOW', 'korean mukbang', 'korean asmr', 'asmr', 'EAT', 'korean food', 'mukbang', 'real sound', 'mukbang korean', '먹방asmr', 'asmr먹방', 'asmr 먹방', '먹방 asmr', '먹방유튜버', 'asmr eating', 'eating sounds', 'mukbang show', 'mukbang sound', 'eating show', 'yt:cc=on']"
Tbvh1aUJfDI,UC4PpFUrfT2Pou7OwpVF0MUQ,[Mukbang Shorts] 짜장 랍스터 테일 🦞 Jjajang Lobster Enonki Mushrooms Seafood ASMR Ssoyoung,2022-12-13T09:00:14Z,118455,7056,42,"['ASMR', 'Eatingsound', 'Realsound', 'Mukbang', '먹방', '이팅사운드', '쏘영', 'Ssoyoung', 'SocialEating', 'MUKBANG', 'MUKBANG ASMR', 'EATING', 'EATING SHOW', 'korean mukbang', 'korean asmr', 'asmr', 'EAT', 'korean food', 'mukbang', 'real sound', 'mukbang korean', '먹방asmr', 'asmr먹방', 'asmr 먹방', '먹방 asmr', '먹방유튜버', 'asmr eating', 'eating sounds', 'mukbang show', 'mukbang sound', 'eating show', 'yt:cc=on']"
VlBxa_b6SvU,UC4PpFUrfT2Pou7OwpVF0MUQ,짜파게티 & 직접 만든 통다리 치킨 🍗 새우 먹방 레시피 Jjapaghetti Korean Ramen Fried chicken Seafood Mukbang ASMR Ssoyoung,2022-12-12T09:00:11Z,2457079,33426,646,"['ASMR', 'Eatingsound', 'Realsound', 'Mukbang', '먹방', '이팅사운드', '쏘영', 'Ssoyoung', 'SocialEating', 'MUKBANG', 'MUKBANG ASMR', 'EATING', 'EATING SHOW', 'korean mukbang', 'korean asmr', 'asmr', 'EAT', 'korean food', 'mukbang', 'real sound', 'mukbang korean', '먹방asmr', 'asmr먹방', 'asmr 먹방', '먹방 asmr', '먹방유튜버', 'asmr eating', 'eating sounds', 'mukbang show', 'mukbang sound', 'eating show', 'yt:cc=on']"
ogAmKCF5TRM,UC4PpFUrfT2Pou7OwpVF0MUQ,강원도 양구 ✨ 직접 만든 오골계 백숙 & 곰취 솥밥 & 사과깍두기 ! 레시피 먹방 Korean ogol Chicken Korean Food Mukbang ASMR Ssoyoung,2022-12-09T09:00:34Z,278397,7358,244,"['ASMR', 'Eatingsound', 'Realsound', 'Mukbang', '먹방', '이팅사운드', '쏘영', 'Ssoyoung', 'SocialEating', 'MUKBANG', 'MUKBANG ASMR', 'EATING', 'EATING SHOW', 'korean mukbang', 'korean asmr', 'asmr', 'EAT', 'korean food', 'mukbang', 'real sound', 'mukbang korean', '먹방asmr', 'asmr먹방', 'asmr 먹방', '먹방 asmr', '먹방유튜버', 'asmr eating', 'eating sounds', 'mukbang show', 'mukbang sound', 'eating show', 'yt:cc=on', '이원일', '이원일쉐프', '만리', '만리먹방', '레시피', 'manli', 'manli mukbang']"
HiAp1fOVi1Q,UC4PpFUrfT2Pou7OwpVF0MUQ,[Mukbang Shorts] 직접 만든 마제소바 🍜 먹방 & 레시피 쇼츠 Maza Soba Noodles & Shrimp Seafood Recipe ASMR Ssoyoung,2022-12-08T09:00:06Z,118767,6598,35,"['ASMR', 'Eatingsound', 'Realsound', 'Mukbang', '먹방', '이팅사운드', '쏘영', 'Ssoyoung', 'SocialEating', 'MUKBANG', 'MUKBANG ASMR', 'EATING', 'EATING SHOW', 'korean mukbang', 'korean asmr', 'asmr', 'EAT', 'korean food', 'mukbang', 'real sound', 'mukbang korean', '먹방asmr', 'asmr먹방', 'asmr 먹방', '먹방 asmr', '먹방유튜버', 'asmr eating', 'eating sounds', 'mukbang show', 'mukbang sound', 'eating show', 'yt:cc=on']"
BcmX4iUMJn0,UC4PpFUrfT2Pou7OwpVF0MUQ,매콤달콤 🔥 해물 버섯 낙지 볶이 팽이버섯 매운 어묵 먹방 & 레시피 Seafood Octopus Legs 🐙 Enoki Mushrooms Mukbang ASMR Ssoyoung,2022-12-07T09:00:08Z,2477095,28138,667,"['ASMR', 'Eatingsound', 'Realsound', 'Mukbang', '먹방', '이팅사운드', '쏘영', 'Ssoyoung', 'SocialEating', 'MUKBANG', 'MUKBANG ASMR', 'EATING', 'EATING SHOW', 'korean mukbang', 'korean asmr', 'asmr', 'EAT', 'korean food', 'mukbang', 'real sound', 'mukbang korean', '먹방asmr', 'asmr먹방', 'asmr 먹방', '먹방 asmr', '먹방유튜버', 'asmr eating', 'eating sounds', 'mukbang show', 'mukbang sound', 'eating show', 'yt:cc=on']"
jIgNpd71eJs,UC4PpFUrfT2Pou7OwpVF0MUQ,[Mukbang Shorts] 통대창 🔥 오징어 불닭볶음면 먹방 레시피 쇼츠  Beef Intestines Daechang Seafood Mushrooms ASMR Ssoyoung,2022-12-06T09:00:22Z,152702,7258,36,"['ASMR', 'Eatingsound', 'Realsound', 'Mukbang', '먹방', '이팅사운드', '쏘영', 'Ssoyoung', 'SocialEating', 'MUKBANG', 'MUKBANG ASMR', 'EATING', 'EATING SHOW', 'korean mukbang', 'korean asmr', 'asmr', 'EAT', 'korean food', 'mukbang', 'real sound', 'mukbang korean', '먹방asmr', 'asmr먹방', 'asmr 먹방', '먹방 asmr', '먹방유튜버', 'asmr eating', 'eating sounds', 'mukbang show', 'mukbang sound', 'eating show', 'yt:cc=on']"
KDgwVOo2Oq4,UC4PpFUrfT2Pou7OwpVF0MUQ,직접만든 🍜 대왕 마제소바 (ft. 이영자 섞박지) 새우튀김 먹방 Maza Soba Noodles & Shrimp Seafood Recipe Mukbang ASMR Ssoyoung,2022-12-05T09:00:08Z,419869,10143,302,"['ASMR', 'Eatingsound', 'Realsound', 'Mukbang', '먹방', '이팅사운드', '쏘영', 'Ssoyoung', 'SocialEating', 'MUKBANG', 'MUKBANG ASMR', 'EATING', 'EATING SHOW', 'korean mukbang', 'korean asmr', 'asmr', 'EAT', 'korean food', 'mukbang', 'real sound', 'mukbang korean', '먹방asmr', 'asmr먹방', 'asmr 먹방', '먹방 asmr', '먹방유튜버', 'asmr eating', 'eating sounds', 'mukbang show', 'mukbang sound', 'eating show', 'yt:cc=on']"
2ihG7UZmdmc,UCoLQZ4ZClFqVPCvvjuiUSRA,SUB)과즙팡팡 과일 먹방!🍒🍉🍓 메론 망고 수박 파인애플 대왕딸기 용과에 요거트 초코링까지 디저트 리얼사운드 Fruit Mukbang Asmr,2023-05-02T11:00:03Z,96326,4842,208,"['과일 먹방', '멜론', '딸기', '파인애플', '망고', '과일 ASMR', 'fruit', '果物', '水果', 'fruta', 'Frucht Früchte', 'trái cây', 'фрукты', 'жимс', 'ផ្លែឈើ', 'frutto', 'فاكهة', 'ผลไม้', 'melon', 'メロン', 'melón', 'quả dưa lưới', 'дыня', 'o melão', 'เมลอน', 'strawberry', 'イチゴ', 'dâu tây', 'Stroberi', 'pineapple', 'パイナップル', 'trái thơm', 'สับปะรด', 'mango', 'quả xoài', 'mangga', 'มะม่วง', '먹방', '리얼사운드', '리얼사운드 먹방', 'asmr', 'mukbang', 'real sound', 'mukbang korean', '먹방asmr', 'asmr 먹방', '먹방 asmr', '먹방유튜버', 'korean mukbang', 'asmr eating', 'eating sound', 'mukbang show', 'mukbang sound', 'korean food', 'real sound mukbang', 'eating show', 'yt:cc=on']"
