영상Id,채널Id,영상제목,업로드날짜,조회수,좋아요,댓글,해시태그
SjTDkg9XxlQ,UCYaBl0gtXV_3sHW4bQjq0hA,"고니대장, 줄여서 꼰대 아니고 곤대",2023-01-07T14:33:19Z,29231,3416,189,"['반려동물', '반려묘', '고양이', 'cat', 'cats', 'pet', 'pets', 'animal', 'animals', '동물', '다묘가정', '코숏', '코리안숏헤어', '일상', '힐링', '추천', '귀여운', 'cute', 'funny', 'fyp']"
QTqo7_HECIk,UCYaBl0gtXV_3sHW4bQjq0hA,집사 앞에서는 마냥 애기같은 기쁨이는 집사 다리 사이에 누워있는걸 좋아해요!,2023-01-06T13:45:48Z,33093,4073,229,"['반려동물', '반려묘', '고양이', 'cat', 'cats', 'pet', 'pets', 'animal', 'animals', '동물', '다묘가정', '코숏', '코리안숏헤어', '일상', '힐링', '추천', '귀여운', 'cute', 'funny', 'fyp']"
YBeYFoqm4sM,UCYaBl0gtXV_3sHW4bQjq0hA,코코 항암 시작 날짜 결정됐어요!,2023-01-05T14:42:41Z,11920,1288,29,
NgU_puM4CtE,UC29-IlHm6kbDB1ox8GthODw,소설 속에 나오는 엉뚱한 고양이 점남이! 현실 속 점남이의 모습은?,2023-04-28T10:45:01Z,52639,5230,598,"['성격별 고양이 행동', '고양이의 하루', '고양이가 갑자기 이상한 행동을 할 때', '재미있는 고양이 영상', '행복을 주는 고양이 영상', '점남이', 'cat behavior by personality', ""A Cat's Day"", 'When a cat suddenly does something weird', 'Fun cat videos', 'A cat video that makes you happy']"
DQNNyelp-lc,UC29-IlHm6kbDB1ox8GthODw,고양이 12마리 항상 대기중입니다. 최선을 다하겠습니다,2023-04-26T10:40:00Z,56845,6252,608,"['딱새', '새 알 품기', '고양이와 새', '고양이가 대표인 회사', '새 관찰 CCTV설치하기', '멋진 고양이', 'CAT', 'CHAT', 'ALLEY CAT', 'flycatcher', 'an egg-bearing bird', 'Cats and Birds', 'a cat company', 'Installing CCTV to Watch Birds', 'a nice cat']"
YbJUedGGIPE,UC29-IlHm6kbDB1ox8GthODw,고양이 하우스에 새가 알을 낳았습니다. 그래서 갑자기 고민이 생겼습니다ㅠㅠ,2023-04-24T10:00:21Z,89166,7720,802,"['고양이와 새', '딱새', '새둥지', '고양이 집에 새가 알을 낳았습니다']"
tT-ILYFOeLA,UC29-IlHm6kbDB1ox8GthODw,할 일을 못했을 때 고양이도 사람처럼 고민을 한다,2023-04-21T10:45:05Z,62089,5843,564,"['웃긴 고양이', '사람처럼 고민하는 고양이', 'funny cat', 'cat that worries like a human']"
yPYxYGY08Qg,UC29-IlHm6kbDB1ox8GthODw,50일 만에 고양이들 왕따에서 벗어나다,2023-04-19T10:25:00Z,51761,5359,455,"['고양이', '고양이 마당 울타리 만들기', '고양이 안전 울타리 만들기', '고양이가 좋아하는 집사', '고양이에게 인기 많은 집사']"
lUeIebSzIYY,UC29-IlHm6kbDB1ox8GthODw,고양이와 소통하는 방식!,2023-04-17T11:30:15Z,50692,5525,586,"['고양이와 대화하는 방법', '고양이의 표현 방식', '고양이들 반응', '고양이들 행동 변화', '즐거움을 주는 고양이 영상', 'How to talk to cats', ""cat's way of expressing itself"", ""Cats' reactions"", 'Cat Behavioral Change', 'Fun cat video', 'A cat video that makes you happy']"
0H4HqyVTZUc,UC29-IlHm6kbDB1ox8GthODw,고양이를 만질 수 있는 기회가 1년만에 찾아왔다. 마음의 준비를 해본다ㅋ,2023-04-12T10:55:00Z,62472,5812,533,"['고양이를 만질 수 있는 기회', '1년 만에 변해버린 고양이', '고양이 반응이 궁금하다', '고양이의 1년 전과 후의 모습', '고양이의 격한 반응', 'chance to touch a cat', 'A cat that changed in a year', ""I'm curious about the cat's reaction"", ""cat's change from a year ago to a later date""]"
XRJCsu1FT9U,UC29-IlHm6kbDB1ox8GthODw,왕따 고양이의 대반전! 충격먹고 쓰러졌습니다 #이웃집고양이3인방#고양이합사,2023-04-10T11:02:00Z,80765,7335,685,"['고양이 합사는 힘들다', '왕따 고양이의 대반전', '고양이의 충격적인 행동', '고양이의 공공의 적', '재미있는 고양이 영상', '행복한 고양이 영상', '매탈남 고양이', 'cat', 'chat', 'alley cat', ""It's hard to join a cat"", 'The Big twist of an outcast cat', ""cat's shocking behavior"", ""cat's public enemy"", 'Fun cat videos', 'Happy cat video', 'Cat of Metalnam']"
tAf8t1EVmiw,UC29-IlHm6kbDB1ox8GthODw,아버지와 7일간의 동거 이후 고양이에게 많은 변화가 생겼다,2023-04-07T10:45:05Z,68635,6484,507,"['아버지와 고양이들', '1년 만에 다시 만난 고양이', '아버지가 고양이를 사랑하는 이유', '아버지를 처음 본 고양이들 반응', '고양이들의 돌발행동', '고양이가 낯선 사람을 만났을 때 놀라운 반응', '매탈남 아버지', '매탈남 고양이', '노인과 고양이', 'Fathers and Cats', 'The cat I met again after a year', 'The reason why my father loves cats', 'The reaction of cats who saw their father for the first time', ""cat's sudden behavior"", 'Surprising reaction when a cat meets a stranger', 'Father of Metalnam', 'Cat of Metalnam', 'The Old Man and the Cat']"
leGVeXv87b0,UC29-IlHm6kbDB1ox8GthODw,아버지와 고양이의 마지막 밤! 고양이의 행복한 변화!,2023-04-05T12:15:05Z,79151,7604,687,"['아버지와 고양이들', '1년 만에 다시 만난 고양이', '아버지가 고양이를 사랑하는 이유', '아버지를 처음 본 고양이들 반응', '고양이들의 돌발행동', '고양이가 낯선 사람을 만났을 때 놀라운 반응', '매탈남 아버지', '매탈남 고양이', '노인과 고양이', 'Fathers and Cats', 'The cat I met again after a year', 'The reason why my father loves cats', 'The reaction of cats who saw their father for the first time', ""cat's sudden behavior"", 'Surprising reaction when a cat meets a stranger', 'Father of Metalnam', 'Cat of Metalnam', 'The Old Man and the Cat', '고양이를 위한 마당 울타리 만들기', 'Making a yard fence for cats']"
8EXEDR6E4Is,UC29-IlHm6kbDB1ox8GthODw,고양이를 위해 아들을 혹사시키는 80세 아버지!,2023-04-03T10:00:06Z,123581,9737,1073,"['아버지와 고양이들', '1년 만에 다시 만난 고양이', '아버지가 고양이를 사랑하는 이유', '아버지를 처음 본 고양이들 반응', '고양이들의 돌발행동', '고양이가 낯선 사람을 만났을 때 놀라운 반응', '매탈남 아버지', '매탈남 고양이', '노인과 고양이', 'Fathers and Cats', 'The cat I met again after a year', 'The reason why my father loves cats', 'The reaction of cats who saw their father for the first time', ""cat's sudden behavior"", 'Surprising reaction when a cat meets a stranger', 'Father of Metalnam', 'Cat of Metalnam', 'The Old Man and the Cat', '고양이를 위한 마당 울타리 만들기', 'Making a yard fence for cats']"
kdkZvof1ELA,UC29-IlHm6kbDB1ox8GthODw,1년만에 아버지와 고양이가 만났다. 전혀 예상하지 못했던 고양이들 반응!,2023-03-31T09:30:12Z,131316,9715,1042,"['아버지와 고양이들', '1년 만에 다시 만난 고양이', '아버지가 고양이를 사랑하는 이유', '아버지를 처음 본 고양이들 반응', '고양이들의 돌발행동', '고양이가 낯선 사람을 만났을 때 놀라운 반응', '매탈남 아버지', '매탈남 고양이', '노인과 고양이', 'Fathers and Cats', 'The cat I met again after a year', 'The reason why my father loves cats', 'The reaction of cats who saw their father for the first time', ""cat's sudden behavior"", 'Surprising reaction when a cat meets a stranger', 'Father of Metalnam', 'Cat of Metalnam', 'The Old Man and the Cat']"
8pv0zlmbvP0,UC29-IlHm6kbDB1ox8GthODw,고양이를 너무 사랑해서 악녀가 되어버린 고양이 #고양이해결사#진짜할아버지,2023-03-29T09:30:02Z,62137,5663,961,"['고양이가 고양이를 너무 사랑하면 생기는 일', '고양이의 과한 사랑', '고양이를 지키는 고양이', '괴롭힘 당하는 고양이를 본 고양이의 반응', '괴롭힘 당하는 고양이를 본 고양이의 행동', '고양이와 아버지', '고양이와 할아버지']"
PgLA7Ie41B8,UC29-IlHm6kbDB1ox8GthODw,4번째 무릎냥 탄생! 0.5초의 행복!,2023-03-27T11:00:15Z,56032,5539,480,"['무릎을 좋아하는 고양이', '귀여운 고양이', '예쁜 고양이', '고양이 행동', '고양이 훈련시키기', 'cat', 'chat', 'alley cat', 'cat that likes knees', 'cute cat', 'pretty cat', 'cat behavior', 'Training cats']"
kCchhTb5GPQ,UC29-IlHm6kbDB1ox8GthODw,점남이가 멋져 보인다  이건 나의 착각이었다,2023-03-24T10:55:00Z,60544,6202,664,"['고양이가 멋져 보일 때가 있다', '고양이와 친해지기', '점남이', '매탈남 고양이', '이상한 고양이', '고양이에 대한 오해', '고양이에 대한 착각', 'There are times when cats look good', 'Getting acquainted with cats', 'The Cat of Metalnam', 'a strange cat', 'a misunderstanding of cats', 'an illusion of cats']"
UoHU3vk1Z4w,UC29-IlHm6kbDB1ox8GthODw,눈치를 보는 고양이의 이상행동을 관찰하다,2023-03-22T10:15:03Z,59321,5854,604,"['고양이 심리', '고양이 행동', '고양이 관찰하기', '눈치 보는 고양이', '밀당하는 고양이', '고양이 심리전', '고양이 반응을 관찰하다', 'cat mentality', 'cat behavior', 'Observing cats', 'a self-conscious cat', 'psychological warfare of cats', ""to observe the cat's reaction""]"
Rb0TDLeHAD8,UC29-IlHm6kbDB1ox8GthODw,고양이 감금?? 집사도 가끔 실수를 합니다ㅠㅠ,2023-03-20T11:35:00Z,58833,6075,456,"['고양이', '행복한 고양이', '웃음을 주는 고양이', '매일 거울을 보는 고양이', '캣타워 수리하는 방법', 'cat', 'chat', 'alley cat', 'happy cat', 'cat that gives laughter', 'cat that looks in the mirror every day', 'How to Repair the Cat Tower']"
luvXmFUzgcI,UC29-IlHm6kbDB1ox8GthODw,5년만에 처음으로 고양이에게 주방을 오픈했습니다,2023-03-17T11:30:27Z,91950,7450,734,"['주방에 침입한 고양이들', '주방에 처음 들어온 고양이들 반응', '고양이의 새로운 모습', '고양이 간식 먹이는 방법', 'cat', 'chat', 'alley cat', 'cats breaking into the kitchen', 'The reaction of cats who came into the kitchen for the first time', 'new look on a cat', 'How to feed a cat snack.k.a. snack']"
ClnnJJ3A-Ew,UC29-IlHm6kbDB1ox8GthODw,힘들었던 고양이 합사! 드디어 희망이 보이기 시작했다,2023-03-15T11:45:00Z,82734,8625,632,"['고양이', '고양이의 신기한 모습', '감동을 주는 고양이', '어려운 고양이 합사', 'cat', 'curious appearance of a cat', 'A touching cat', 'difficult combination of cats']"
P6ILS6ijY4Y,UC29-IlHm6kbDB1ox8GthODw,#납량특집# 고양이가 30분쨰 한 곳만 쳐다보고 있다,2023-03-13T10:30:08Z,55528,6104,618,"['납량특집', '고양이의 두얼굴', '초감각을 가진 고양이', '매탈남', '매탈남 고양이', 'cat', 'horror special', ""the cat's two faces"", 'a super-sensory cat', 'Metalnam']"
Uiu-IT9rt0A,UC29-IlHm6kbDB1ox8GthODw,귓속말 하는 고양이 때문에 낮잠을 잘 수가 없었다,2023-03-10T11:00:23Z,79515,6993,584,"['캣티오 안에 고양이들', '낮잠을 방해하는 고양이', '귀에 속삭이는 고양이', '애교 많은 고양이', '매탈남 고양이들', 'cat', 'chat', 'alley cat', 'Cats in Catio', 'a cat that interferes with a nap', 'a cat whispering in the ear', 'cute cat', 'Metalnam cats']"
3_xqePVWraY,UC29-IlHm6kbDB1ox8GthODw,도망을 안 가는 고양이 때문에 당황스러운 집사,2023-03-08T10:30:03Z,83426,8147,578,"['cat', '매탈남']"
malUTb9eGa8,UC29-IlHm6kbDB1ox8GthODw,고양이들 애교가 너무 부담스럽다! 심장아 오늘도 무사히...,2023-03-06T10:15:04Z,56936,6080,616,"['애교 많은 고양이', '고양이 애교 끝판왕', '고양이 애교의 종류', '너무 사랑스러운 고양이들', '고양이의 성격 차이', 'cat', 'chat', 'alley cat', 'cute cat', 'The king of cat cuteness', 'Kind of cute cat', '성격별 고양이 애교 차이', 'Such lovely cats', ""cat's personality difference"", 'The difference in cat aegyo by personality']"
2PIDkGbIE3c,UC29-IlHm6kbDB1ox8GthODw,대형 사고를 쳤습니다. 11마리 고양이와 집사는 아무것도 할 수가 없었습니다,2023-03-03T11:15:00Z,73661,6467,599,"['고양이', '집사의 실수', '생존 능력', '고양이와 살면서 처음 겪어보는 황당한 상황', '집사의 능력', 'cat', ""Butler's Mistake"", 'viability', ""An absurd situation that I've never experienced in my life with a cat"", ""butler's ability""]"
jVzgJCzP7Qk,UC29-IlHm6kbDB1ox8GthODw,거울을 매일 보는 고양이에게 전신거울을 선물해줬다,2023-03-01T10:45:01Z,66129,6490,530,"['매일 거울을 보는 고양이', '고양이에게 거울을 선물해줬다', '거울을 봤을 때 고양이 반응?', '누리여사', '재미있는 고양이 영상', '거울을 처음 봤을 때 고양이들 반응', 'cat', 'chat', 'alley cat', 'cat that looks in the mirror every day', 'I gave the cat a mirror', 'Cat reaction when I look in the mirror?', 'Funny cat videos', ""Cats' reactions when they first look in the mirror""]"
S1pn5Lrj-KQ,UC29-IlHm6kbDB1ox8GthODw,2인 1조로 움직이는 고양이 때문에 슬픈 엄마!,2023-02-27T10:15:02Z,57264,6031,459,"['고양이', '지능적인 고양이', '협동하는 고양이', '고양이의 지능', '매탈남', '매탈남 고양이', 'cat', 'chat', 'alley cat', 'intelligent cat', 'cooperative cat', 'intelligence of a cat', 'Metalnam', 'Cat of Metalnam']"
8cwewU8GN54,UC29-IlHm6kbDB1ox8GthODw,고양이를 위해 만든 세 번째 집사!,2023-02-24T11:45:01Z,55142,5330,703,"['고양이', '고양이 반응', '바지로 만든 고양이 쿠션', '고양이가 좋아하는 쿠션 만들기', '재미있는 고양이들의 일상', '매탈남', '매탈남 고양이', 'cat', 'chat', 'alley cat', 'cat reaction', 'cat cushion made of pants', 'Making cushion pacts that cats like', ""Fun Cats' Daily Life""]"
uRr4ihG320M,UC29-IlHm6kbDB1ox8GthODw,고양이 때문에 오늘도 눈호강 하면서 산다,2023-02-22T11:30:15Z,70414,7363,746,"['고양이 대가족', '눈 호강하는 고양이들', '행복한 고양이들', '즐거운 고양이 영상', '행복한 고양이 영상', '마음이 따뜻한 고양이 영상', '고양이 집사가 행복한 이유', 'Large family of cats', 'cats that are pleasing to the eye', 'Happy Cats', 'Fun cat videos', 'Happy cat video', 'A heartwarming video of a cat', 'The reason why cat butlers are happy']"
xJ6m5xpQdgs,UC29-IlHm6kbDB1ox8GthODw,고양이에게 인기가 많은 새집사 때문에 갑자기 고민이 생겼습니다,2023-02-20T10:35:00Z,84529,7376,676,"['고양이 새로운 집사', '고양이에게 새 집사를 만들어 주었다', '매탈남 고양이', '매탈남 새 집사', '바지로 고양이 쿠션 만들기', '고양이가 좋아하는 집사는?', '고양이가 가장 좋아하는 쿠션 만들기', 'cat', 'chat', ""The Cat's New Butler"", 'Making a new cat butler', 'Metalnam', ""Metalnam's Cat"", ""Metalnam's new butler"", 'Making cat cushions with pants', ""Who is the cat's favorite butler?"", ""Making a cat's favorite cushion""]"
s7IG55po0-g,UC29-IlHm6kbDB1ox8GthODw,새 집사를 소개합니다. 고양이들이 너무 좋아해서 질투가 납니다ㅋㅋ,2023-02-17T10:55:00Z,105598,9922,1052,"['고양이', '새로운 집사', '인기 많은 새 집사', '고양이가 좋아하는 인형 만들기', '고양이가 좋아하는 사람 인형 만들기', '바지로 고양이 쿠션 만들기', '사람 인형을 만들었을 때 고양이들 반응', 'cat', 'chat', 'alley cat', 'new butler', 'popular new butler', 'Making dolls that cats like', 'Make a doll that a cat likes', 'Making cat cushions with pants', ""Cats' reactions when they make human dolls and show them""]"
pyhdc0H1zEk,UC29-IlHm6kbDB1ox8GthODw,딸만 괴롭히는 엄마 고양이,2023-02-15T10:15:02Z,66114,6613,636,"['고양이 관찰하기', '엄마 고양이', '어미 고양이', '새로운 고양이 집사', '고양이 노는 모습', '매탈남 누리', '메탈남 누리', '누리여사', '매탈남', 'cat', 'chat', 'alley cat', 'Watching cats', ""Mom's cat"", 'mother cat', 'The New Cat Butler', 'The way the cat plays', 'Nouri', 'Metalnam', 'Metalnam Nuri']"
wM9GD062b_U,UC29-IlHm6kbDB1ox8GthODw,이런 고양이가 두 마리면 집사는 너무 힘들다ㅠ,2023-02-13T10:40:00Z,66185,6769,505,"['고양이', '무릎냥', '매탈남', '매탈남 쪼꾸미', '매탈남 다리', '무릎을 좋아하는 고양이', 'cat', 'chat', 'alley cat', 'Metalnam', 'a knee-loving cat']"
wERxLdCrA18,UC29-IlHm6kbDB1ox8GthODw,카메라맨을 구했습니다. 무임금! 숙식제공!,2023-02-10T10:30:30Z,62025,6752,666,"['고양이', '신기한 고양이', '직접 영상을 찍는 고양이', '고양이가 혼자 촬영을 한다', '재미있는 고양이 영상', '카메라를 사용할 수 있는 고양이', '촬영을 할 때 고양이들 반응', 'cat', 'chat', 'alley cat', 'Interesting cat', 'Cat that shoots its own videos', 'The cat is filming alone', 'Funny cat videos', 'Cat that can use a camera', ""Cats' reactions during the shoot.""]"
8hiNhR4jB-Y,UC29-IlHm6kbDB1ox8GthODw,봄이 와서 신난 고양이들! 우리집 고양이는 물어요!,2023-02-08T10:10:00Z,78907,7028,473,"['고양이', '봄 그리고 고양이들', '고양이에게 장난치기', '즐거운 고양이들', '행복한 고양이들', '장난 칠 때 고양이 반응', 'cat', 'chat', 'alley cat', 'Spring and cats', 'playing with a cat', 'Pleasant Cats', 'Happy Cats', ""The cat's reaction when he's playing around.""]"
7GvKk84cgxc,UC29-IlHm6kbDB1ox8GthODw,"고양이도 고양이에게 복수를 할 수 있다 ""멋지다 점남아""",2023-02-06T11:25:00Z,94547,6605,568,"['고양이', '바보 고양이', '똑똑한 고양이', '매탈남 점남이', '매탈남 까칠이', '고양이 테스트', '고양이 간식 장난감 만들기', '간식이 나오는 장난감을 만들어 주었을 때 고양이들 반응', '장난감을 테스트하는 고양이들', 'cat', 'chat', 'alley cat', 'stupid cat', 'smart cat', 'Cat test', 'Testing cats', 'Making Snack Toys for Cats', ""Cats' reactions when they make toys with snacks"", 'Cats Testing Toys']"
Qu9Q-15WXwQ,UC29-IlHm6kbDB1ox8GthODw,구박받는 고양이를 위로해 주었습니다,2023-02-03T11:30:09Z,125301,9538,854,"['위로 받는 고양이', '구박 받는 고양이', '고양이 합사', '예쁜 고양이', '귀여운 고양이', '어깨에 기댄 고양이', 'cat', 'chat', 'alley cat', 'A consoled cat', 'an ill-natured cat', 'A combination of cats', 'Pretty cat', 'Cute cat', 'a cat resting on its shoulder to be consoled']"
gWDlojluWII,UC29-IlHm6kbDB1ox8GthODw,이 정도면 천재 고양이 맞겠죠? (배꼽빠짐주의),2023-02-01T10:50:00Z,86139,7602,609,"['고양이', '상위 1% 고양이', '천재 고양이', '새끼 고양이', '천재 고양이 훈련 방법', '재미있는 고양이 영상', '행복한 고양이 영상', '심쿵 고양이', 'cat', 'chat', 'alley cat', 'Top 1% cats', 'Genius cat', 'kitten', 'How to train a genius cat', 'Funny cat videos', 'Happy cat video', 'A cat that makes my heart race']"
7tx-yJZi_3k,UC29-IlHm6kbDB1ox8GthODw,어린 고양이가 여장부가 되어가는 과정!,2023-01-30T10:20:00Z,84575,7713,672,"['고양이', '11마리 고양이', '캣초딩', '고양이 집에 나타난 침입자', '낯선 사람이 왔을 때 고양이들 반응', '무릎냥 만들기', '무릎 고양이 만들기', '고양이의 유혹', 'Cat', 'Chat', 'Alley Cat', 'Eleven cats', 'Cat elementary schooler', ""Intruder in a cat's house"", ""Cats' reactions when a stranger comes"", 'Making a knee cat', ""The Cat's Temptation""]"
8VJFtB2oWuU,UC29-IlHm6kbDB1ox8GthODw,고양이를 춤추게 만드는 장난감 만들기,2023-01-27T11:25:00Z,68772,6862,690,"['고양이 놀이', '춤추는 고양이', '고양이 장난감', '고양이 장난감 만들기', '장난감을 만들어 주었을 때 고양이들 반응', '재미있는 고양이 놀이', '재미있는 고양이 영상', 'cat', 'chat', 'alley cat', 'Playing with cats.', 'Dancing cat', 'Cat toy', 'Making a cat toy', 'The reaction when you make a toy for a cat', 'Fun cat game', 'Funny cat videos']"
gm4Pu2GVPAM,UC29-IlHm6kbDB1ox8GthODw,명절 보내고 왔더니 고양이가 이상한 행동을 한다,2023-01-25T11:00:24Z,116422,9155,660,"['고양이', '집사가 외박을 하고 집에 왔을 때 고양이 반응', '추석 명절 고양이', '무릎냥', '고양이 집사는 힘들다', '고양이 성격이 변하는 이유', 'cat', 'chat', 'alley cat', ""Cat's reaction when the butler came home after staying out overnight."", 'Cat on Chuseok.', ""It's hard to be the cat butler."", ""The reason why cats' personalities change.""]"
NL7KkGMwDNs,UC29-IlHm6kbDB1ox8GthODw,운명을 바꾼 새끼고양이! 일주일만 늦게 만났더라면...,2023-01-20T11:30:06Z,217382,13718,1303,"['새끼 고양이', '아기 고양이', '새끼 고양이의 운명', '고양이의 추억', '매탈남', '매탈남 고양이', '메탈남', 'cat', 'chat', 'alley cat', 'kitten', 'Fate of a kitten', 'Memories of a Cat', 'Metalnam', 'Metalnam Cat']"
Fe4WaRVjIfI,UC29-IlHm6kbDB1ox8GthODw,고양이의 잊혀지는 모습들,2023-01-18T10:10:00Z,86162,8643,649,"['고양이', 'cat', 'chat', 'alley cat', 'Metalnam', '잊혀지는 고양이 모습', '잊혀지는 고양이', '매탈남', 'A forgotten cat', 'Forgotten Cat']"
42Hr3a-89-g,UC29-IlHm6kbDB1ox8GthODw,캣티오 보수작업! 고양이는 겨울 밤에도 날아다닌다,2023-01-16T11:15:00Z,67258,6908,552,"['고양이', '캣티오', '고양이 야외 테라스', '고양이 겨울 테라스', '고양이 캣티오 작업', '겨울에도 행복한 고양이들', '겨울에도 즐거운 고양이들', '고양이 발판 작업', 'Cat', 'chat', 'alley cat', 'Catio', 'Cat Outdoor Terrace', 'Cat Winter Terrace', 'Catio work for cats', 'Cats Happy in Winter']"
7SB2Xko1Cb0,UC29-IlHm6kbDB1ox8GthODw,"캣휠로 만든 고양이 대형 장난감 ""인간두더지 놀이""",2023-01-13T11:00:04Z,81203,8327,877,"['고양이', '고양이 장난감 만들기', '고양이 두더지 게임', '장난감을 만들어 주었을 때 고양이들 반응', '고양이가 좋아하는 장난감', '고양이에게 대형 장난감 만들어 줬다', 'cat', 'chat', 'alley cat', 'Making a cat toy', 'Cat mole game.', 'The reaction when you make a big toy for a cat.', ""Cats' reactions when you make a big toy."", ""A cat's favorite toy"", 'I made a big toy for the cat.']"
FzCNdB7kHjY,UC29-IlHm6kbDB1ox8GthODw,잠꼬대하는 고양이를 깨웠을 때 반응! 너무 황당해서 웃음이ㅋㅋㅋ,2023-01-11T10:30:04Z,95472,7812,558,"['고양이', '잠꼬대하는 고양이', '꿈꾸는 고양이', '잠자는 고양이를 깨웠을 때 고양이 반응', '잠꼬대하는 고양이를 깨웠을 때 고양이 반응', '이해할 수 있는 고양이 언어', 'cat', 'chat', 'alley cat', 'a sleeping cat', 'Dreaming Cat', 'The reaction when you wake up a sleeping cat.', ""The reaction when you wake up a cat who's talking in his sleep."", 'an understandable cat language']"
ih4TKe2tvA8,UC29-IlHm6kbDB1ox8GthODw,고양이들이 노는 모습을 보면서 집사는 반성한다,2023-01-09T11:40:00Z,76964,6991,513,"['고양이', '고양이 장난감 만들기', '고양이 노는 모습', '장난감을 줬을 때 고양이들 반응', 'cat', 'chat', 'alley cat', 'Making a cat toy', 'The way the cat plays.', ""Cats' reactions when you give them toys.""]"
_T6v9QTHscQ,UC29-IlHm6kbDB1ox8GthODw,"""절대미각""을 가진 고양이 알약 먹이다 쓰러지다😰🥵😱",2023-01-06T11:30:10Z,86164,6845,861,"['고양이', '절대 미각을 가진 고양이', '고양이 알약 먹이기', '재미있는 고양이 영상', '고양이 키우는 게 힘든 이유', '고양이와 살면 힘든 이유', 'cat', 'chat', 'alley cat', 'A cat with an absolute palate', ""Feeding the Cat's Pill"", 'Funny cat videos', ""The reason why it's hard to raise a cat."", ""The reason why it's hard to live with a cat.""]"
aoHHWC0R_rc,UC29-IlHm6kbDB1ox8GthODw,부담 100배! 11마리 고양이 약 먹이기,2023-01-04T10:45:00Z,83930,7733,799,"['고양이', '11마리 고양이', '고양이 쉽게 약 먹이는 방법', '약 먹기 싫을 때 고양이들 반응', 'cat', 'chat', 'alley cat', 'eleven cats', 'Easy way to drugged cats.k.a. cat.', ""Cats' reactions when they don't want to take medicine.""]"
3QRQdt-yoN0,UC29-IlHm6kbDB1ox8GthODw,2022년 누리네 마지막 영상,2022-12-30T11:50:00Z,94494,10358,1343,"['고양이의 새해', '고양이의 2023년', '새해를 맞으며', '누리', '무니', '꼬리', '다리', '막내', '까칠이', '점남이', '소시미', '이쁘이', '눈썹이', '쪼꾸미', '매탈남', '2022년 고양이', '2023년 고양이', 'cat', 'chat', 'alley cat', 'New Year of the Cat', 'The year 2023 of cats', 'As we greet the new year', 'Metalnam', 'A cat in 2022', 'A cat in 2023']"
FkZc4-G1eX4,UC29-IlHm6kbDB1ox8GthODw,997일 만에 고양이 털을 처음 빗었다ㅠㅠ,2022-12-28T11:52:00Z,91197,7641,742,"['고양이', '고양이가 변했습니다', '고양이 길들이기', '고양이를 3년만에 처음 만져봤습니다', 'cat', 'chat', 'alley cat', 'The cat has changed', 'Taming Cats', 'I touched a cat for the first time in 3 years']"
gN1p1bLcrag,UC29-IlHm6kbDB1ox8GthODw,고양이를 쓰담하다 잠이 들었다. 집사가 아프면 안 되는 이유?,2022-12-26T10:10:00Z,94859,8503,540,"['고양이', '고양이와 같이 잠자기', '집사가 잠을 잘 때 고양이들이 보이는 반응', '똑똑한 고양이', 'cat', 'chat', 'alley cat', 'Sleeping with a cat', ""The cat's reaction when the butler sleeps"", '집사가 잘 때 고양이들 반응', 'Smart cat']"
6RK-kc-eOlc,UC29-IlHm6kbDB1ox8GthODw,크리스마스에는 고양이에게 선물을 해주세요🎁,2022-12-25T03:10:00Z,97472,9378,946,"['고양이', '크리스마스 고양이', '고양이의 크리스마스 선물', '고양이 크리스마스 케이크 만들기', '고양이가 제일 좋아하는 선물', '고양이에게 크리스마스 선물을 줬습니다', '고양이가 제일 좋아하는 크리스마스 선물', '선물을 줬을 때 고양이들 반응', '재미있는 고양이 영상', '크리스마스 고양이 영상', 'cat', 'chat', 'alley cat', 'Christmas cat', ""cat's Christmas present"", 'Making a Cat Christmas Cake', ""Cat's Favorite Gift"", 'I gave my cat a Christmas present', ""Cat's Favorite Christmas Gift"", ""Cats' reactions when they give presents"", 'A funny cat video', 'Christmas cat video']"
SFLTIcyl3Rw,UC29-IlHm6kbDB1ox8GthODw,고양이가 1년 만에 말을 하기 시작했다,2022-12-23T11:30:08Z,142195,10400,759,"['고양이', '말하는 고양이', '고양이가 변했다', '재미있는 고양이 영상', '웃긴 고양이 영상', '고양이 길들이기', '고양이들의 숨바꼭질', '청소기 소리를 들은 고양이들의 반응', 'cat', 'chat', 'alley cat', 'Talking cat', 'The cat has changed', 'A funny cat video', 'Funny cat video', 'Taming Cats', 'hide-and-seek by cats', ""The Cat's Response to the Loud a vacuum cleaner""]"
Fj9oknrKfSw,UC29-IlHm6kbDB1ox8GthODw,고양이 총파업은 하루만에 끝이 났다,2022-12-21T11:36:00Z,90984,7434,528,"['고양이', '고양이들이 파업을 했다', '고양이들의 반란', '고양이 촬영이 어려운 이유', '고양이들이 삐졌을 때 하는 행동', '고양이가 싫어하는 행동을 했을 때 반응', 'cat', 'chat', 'alley cat', 'The cats went on strike', 'Cat Rebellion', ""The reason why it's hard to film a cat video"", ""What cats do when they're upset"", ""The reaction of a cat when it does something it doesn't like""]"
